"EmployeeID","Stage","Score","ScoreDate"
"BLD-100418","Onboarding","8","2021-10-03"
"BLD-100418","Probation","8","2021-10-03"
"BLD-100419","Interview","10","2012-06-14"
"BLD-100419","Recruiting","9","2012-06-14"
"BLD-100419","Onboarding","8","2012-06-14"
"BLD-100419","Probation","8","2012-06-14"
"BLD-100420","Interview","10","2016-07-06"
"BLD-100420","Recruiting","9","2016-07-06"
"BLD-100420","Onboarding","8","2016-07-06"
"BLD-100420","Probation","8","2016-07-06"
"BLD-100421","Interview","10","2010-02-24"
"BLD-100421","Recruiting","9","2010-02-24"
"BLD-100421","Onboarding","8","2010-02-24"
"BLD-100421","Probation","8","2010-02-24"
"BLD-100422","Interview","10","2010-08-14"
"BLD-100422","Recruiting","9","2010-08-14"
"BLD-100422","Onboarding","8","2010-08-14"
"BLD-100422","Probation","8","2010-08-14"
"BLD-100423","Interview","10","2015-03-10"
"BLD-100423","Recruiting","9","2015-03-10"
"BLD-100423","Onboarding","8","2015-03-10"
"BLD-100423","Probation","8","2015-03-10"
"BLD-100424","Interview","10","2016-06-06"
"BLD-100424","Recruiting","9","2016-06-06"
"BLD-100424","Onboarding","8","2016-06-06"
"BLD-100424","Probation","8","2016-06-06"
"BLD-100425","Interview","10","2014-09-21"
"BLD-100425","Recruiting","9","2014-09-21"
"BLD-100425","Onboarding","8","2014-09-21"
"BLD-100425","Probation","8","2014-09-21"
"BLD-100426","Interview","10","2014-04-11"
"BLD-100426","Recruiting","9","2014-04-11"
"BLD-100426","Onboarding","8","2014-04-11"
"BLD-100426","Probation","8","2014-04-11"
"BLD-100427","Interview","10","2014-12-21"
"BLD-100427","Recruiting","9","2014-12-21"
"BLD-100427","Onboarding","8","2014-12-21"
"BLD-100427","Probation","8","2014-12-21"
"BLD-100428","Interview","10","2014-05-07"
"BLD-100428","Recruiting","9","2014-05-07"
"BLD-100428","Onboarding","8","2014-05-07"
"BLD-100428","Probation","8","2014-05-07"
"BLD-100429","Interview","10","2013-07-17"
"BLD-100429","Recruiting","9","2013-07-17"
"BLD-100429","Onboarding","8","2013-07-17"
"BLD-100429","Probation","8","2013-07-17"
"BLD-100430","Interview","10","2020-03-24"
"BLD-100430","Recruiting","9","2020-03-24"
"BLD-100430","Onboarding","8","2020-03-24"
"BLD-100430","Probation","8","2020-03-24"
"BLD-100431","Interview","10","2020-08-13"
"BLD-100431","Recruiting","9","2020-08-13"
"BLD-100431","Onboarding","8","2020-08-13"
"BLD-100431","Probation","8","2020-08-13"
"BLD-100432","Interview","10","2014-07-10"
"BLD-100432","Recruiting","9","2014-07-10"
"BLD-100432","Onboarding","8","2014-07-10"
"BLD-100432","Probation","8","2014-07-10"
"BLD-100433","Interview","10","2013-07-18"
"BLD-100433","Recruiting","9","2013-07-18"
"BLD-100433","Onboarding","8","2013-07-18"
"BLD-100433","Probation","8","2013-07-18"
"BLD-100434","Interview","10","2015-02-15"
"BLD-100434","Recruiting","9","2015-02-15"
"BLD-100434","Onboarding","8","2015-02-15"
"BLD-100434","Probation","8","2015-02-15"
"BLD-100435","Interview","10","2018-04-18"
"BLD-100435","Recruiting","9","2018-04-18"
"BLD-100435","Onboarding","8","2018-04-18"
"BLD-100435","Probation","8","2018-04-18"
"BLD-100436","Interview","10","2017-02-22"
"BLD-100436","Recruiting","9","2017-02-22"
"BLD-100436","Onboarding","8","2017-02-22"
"BLD-100436","Probation","8","2017-02-22"
"BLD-100437","Interview","10","2016-09-01"
"BLD-100437","Recruiting","9","2016-09-01"
"BLD-100437","Onboarding","8","2016-09-01"
"BLD-100437","Probation","8","2016-09-01"
"BLD-100438","Interview","10","2015-01-10"
"BLD-100438","Recruiting","9","2015-01-10"
"BLD-100438","Onboarding","8","2015-01-10"
"BLD-100438","Probation","8","2015-01-10"
"BLD-100439","Interview","10","2013-10-01"
"BLD-100439","Recruiting","9","2013-10-01"
"BLD-100439","Onboarding","8","2013-10-01"
"BLD-100439","Probation","8","2013-10-01"
"BLD-100440","Interview","10","2013-09-14"
"BLD-100440","Recruiting","9","2013-09-14"
"BLD-100440","Onboarding","8","2013-09-14"
"BLD-100440","Probation","8","2013-09-14"
"BLD-100441","Interview","10","2020-07-19"
"BLD-100441","Recruiting","9","2020-07-19"
"BLD-100441","Onboarding","8","2020-07-19"
"BLD-100441","Probation","8","2020-07-19"
"BLD-100442","Interview","10","2017-10-26"
"BLD-100442","Recruiting","9","2017-10-26"
"BLD-100442","Onboarding","8","2017-10-26"
"BLD-100442","Probation","8","2017-10-26"
"BLD-100443","Interview","10","2011-09-30"
"BLD-100443","Recruiting","9","2011-09-30"
"BLD-100443","Onboarding","8","2011-09-30"
"BLD-100443","Probation","8","2011-09-30"
"BLD-100444","Interview","10","2016-04-10"
"BLD-100444","Recruiting","9","2016-04-10"
"BLD-100444","Onboarding","8","2016-04-10"
"BLD-100444","Probation","8","2016-04-10"
"BLD-100445","Interview","10","2021-03-06"
"BLD-100445","Recruiting","9","2021-03-06"
"BLD-100445","Onboarding","8","2021-03-06"
"BLD-100445","Probation","8","2021-03-06"
"BLD-100446","Interview","10","2016-07-28"
"BLD-100446","Recruiting","9","2016-07-28"
"BLD-100446","Onboarding","8","2016-07-28"
"BLD-100446","Probation","8","2016-07-28"
"BLD-100447","Interview","10","2017-12-15"
"BLD-100447","Recruiting","9","2017-12-15"
"BLD-100447","Onboarding","8","2017-12-15"
"BLD-100447","Probation","8","2017-12-15"
"BLD-100448","Interview","10","2017-09-28"
"BLD-100448","Recruiting","9","2017-09-28"
"BLD-100448","Onboarding","8","2017-09-28"
"BLD-100448","Probation","8","2017-09-28"
"BLD-100449","Interview","10","2018-06-25"
"BLD-100449","Recruiting","9","2018-06-25"
"BLD-100449","Onboarding","8","2018-06-25"
"BLD-100449","Probation","8","2018-06-25"
"BLD-100450","Interview","10","2021-12-16"
"BLD-100450","Recruiting","9","2021-12-16"
"BLD-100450","Onboarding","8","2021-12-16"
"BLD-100450","Probation","8","2021-12-16"
"BLD-100451","Interview","10","2011-11-28"
"BLD-100451","Recruiting","9","2011-11-28"
"BLD-100451","Onboarding","8","2011-11-28"
"BLD-100451","Probation","8","2011-11-28"
"BLD-100452","Interview","10","2012-08-29"
"BLD-100452","Recruiting","9","2012-08-29"
"BLD-100452","Onboarding","8","2012-08-29"
"BLD-100452","Probation","8","2012-08-29"
"BLD-100453","Interview","10","2020-08-24"
"BLD-100453","Recruiting","9","2020-08-24"
"BLD-100453","Onboarding","8","2020-08-24"
"BLD-100453","Probation","8","2020-08-24"
"BLD-100454","Interview","10","2020-12-23"
"BLD-100454","Recruiting","9","2020-12-23"
"BLD-100454","Onboarding","8","2020-12-23"
"BLD-100454","Probation","8","2020-12-23"
"BLD-100455","Interview","10","2019-04-22"
"BLD-100455","Recruiting","9","2019-04-22"
"BLD-100455","Onboarding","8","2019-04-22"
"BLD-100455","Probation","8","2019-04-22"
"BLD-100456","Interview","10","2022-02-25"
"BLD-100456","Recruiting","9","2022-02-25"
"BLD-100456","Onboarding","8","2022-02-25"
"BLD-100456","Probation","8","2022-02-25"
"BLD-100457","Interview","10","2016-01-30"
"BLD-100457","Recruiting","9","2016-01-30"
"BLD-100457","Onboarding","8","2016-01-30"
"BLD-100457","Probation","8","2016-01-30"
"BLD-100458","Interview","10","2012-04-07"
"BLD-100458","Recruiting","9","2012-04-07"
"BLD-100458","Onboarding","8","2012-04-07"
"BLD-100458","Probation","8","2012-04-07"
"BLD-100459","Interview","10","2014-12-21"
"BLD-100459","Recruiting","9","2014-12-21"
"BLD-100459","Onboarding","8","2014-12-21"
"BLD-100459","Probation","8","2014-12-21"
"BLD-100460","Interview","10","2014-01-29"
"BLD-100460","Recruiting","9","2014-01-29"
"BLD-100460","Onboarding","8","2014-01-29"
"BLD-100460","Probation","8","2014-01-29"
"BLD-100461","Interview","10","2010-11-15"
"BLD-100461","Recruiting","9","2010-11-15"
"BLD-100461","Onboarding","8","2010-11-15"
"BLD-100461","Probation","8","2010-11-15"
"BLD-100462","Interview","10","2013-03-07"
"BLD-100462","Recruiting","9","2013-03-07"
"BLD-100462","Onboarding","8","2013-03-07"
"BLD-100462","Probation","8","2013-03-07"
"BLD-100463","Interview","10","2016-11-29"
"BLD-100463","Recruiting","9","2016-11-29"
"BLD-100463","Onboarding","8","2016-11-29"
"BLD-100463","Probation","8","2016-11-29"
"BLD-100464","Interview","10","2015-07-31"
"BLD-100464","Recruiting","9","2015-07-31"
"BLD-100464","Onboarding","8","2015-07-31"
"BLD-100464","Probation","8","2015-07-31"
"BLD-100465","Interview","10","2021-02-05"
"BLD-100465","Recruiting","9","2021-02-05"
"BLD-100465","Onboarding","8","2021-02-05"
"BLD-100465","Probation","8","2021-02-05"
"BLD-100466","Interview","10","2020-11-24"
"BLD-100466","Recruiting","9","2020-11-24"
"BLD-100466","Onboarding","8","2020-11-24"
"BLD-100466","Probation","8","2020-11-24"
"BLD-100467","Interview","10","2018-03-20"
"BLD-100467","Recruiting","9","2018-03-20"
"BLD-100467","Onboarding","8","2018-03-20"
"BLD-100467","Probation","8","2018-03-20"
"BLD-100468","Interview","10","2016-12-13"
"BLD-100468","Recruiting","9","2016-12-13"
"BLD-100468","Onboarding","8","2016-12-13"
"BLD-100468","Probation","8","2016-12-13"
"BLD-100469","Interview","10","2021-07-18"
"BLD-100469","Recruiting","9","2021-07-18"
"BLD-100469","Onboarding","8","2021-07-18"
"BLD-100469","Probation","8","2021-07-18"
"BLD-100470","Interview","10","2010-01-07"
"BLD-100470","Recruiting","9","2010-01-07"
"BLD-100470","Onboarding","8","2010-01-07"
"BLD-100470","Probation","8","2010-01-07"
"BLD-100471","Interview","10","2014-07-28"
"BLD-100471","Recruiting","9","2014-07-28"
"BLD-100471","Onboarding","8","2014-07-28"
"BLD-100471","Probation","8","2014-07-28"
"BLD-100472","Interview","10","2013-04-26"
"BLD-100472","Recruiting","9","2013-04-26"
"BLD-100472","Onboarding","8","2013-04-26"
"BLD-100472","Probation","8","2013-04-26"
"BLD-100473","Interview","10","2019-04-04"
"BLD-100473","Recruiting","9","2019-04-04"
"BLD-100473","Onboarding","8","2019-04-04"
"BLD-100473","Probation","8","2019-04-04"
"BLD-100474","Interview","10","2021-08-12"
"BLD-100474","Recruiting","9","2021-08-12"
"BLD-100474","Onboarding","8","2021-08-12"
"BLD-100474","Probation","8","2021-08-12"
"BLD-100475","Interview","10","2014-11-01"
"BLD-100475","Recruiting","9","2014-11-01"
"BLD-100475","Onboarding","8","2014-11-01"
"BLD-100475","Probation","8","2014-11-01"
"BLD-100476","Interview","10","2019-01-12"
"BLD-100476","Recruiting","9","2019-01-12"
"BLD-100476","Onboarding","8","2019-01-12"
"BLD-100476","Probation","8","2019-01-12"
"BLD-100477","Interview","10","2017-11-13"
"BLD-100477","Recruiting","9","2017-11-13"
"BLD-100477","Onboarding","8","2017-11-13"
"BLD-100477","Probation","8","2017-11-13"
"BLD-100478","Interview","10","2015-10-14"
"BLD-100478","Recruiting","9","2015-10-14"
"BLD-100478","Onboarding","8","2015-10-14"
"BLD-100478","Probation","8","2015-10-14"
"BLD-100479","Interview","10","2021-10-16"
"BLD-100479","Recruiting","9","2021-10-16"
"BLD-100479","Onboarding","8","2021-10-16"
"BLD-100479","Probation","8","2021-10-16"
"BLD-100480","Interview","10","2022-04-08"
"BLD-100480","Recruiting","9","2022-04-08"
"BLD-100480","Onboarding","8","2022-04-08"
"BLD-100480","Probation","8","2022-04-08"
"BLD-100481","Interview","10","2010-03-12"
"BLD-100481","Recruiting","9","2010-03-12"
"BLD-100481","Onboarding","8","2010-03-12"
"BLD-100481","Probation","8","2010-03-12"
"BLD-100482","Interview","10","2018-08-20"
"BLD-100482","Recruiting","9","2018-08-20"
"BLD-100482","Onboarding","8","2018-08-20"
"BLD-100482","Probation","8","2018-08-20"
"BLD-100483","Interview","10","2015-06-17"
"BLD-100483","Recruiting","9","2015-06-17"
"BLD-100483","Onboarding","8","2015-06-17"
"BLD-100483","Probation","8","2015-06-17"
"BLD-100484","Interview","10","2016-09-05"
"BLD-100484","Recruiting","9","2016-09-05"
"BLD-100484","Onboarding","8","2016-09-05"
"BLD-100484","Probation","8","2016-09-05"
"BLD-100485","Interview","10","2016-03-27"
"BLD-100485","Recruiting","9","2016-03-27"
"BLD-100485","Onboarding","8","2016-03-27"
"BLD-100485","Probation","8","2016-03-27"
"BLD-100486","Interview","10","2013-11-26"
"BLD-100486","Recruiting","9","2013-11-26"
"BLD-100486","Onboarding","8","2013-11-26"
"BLD-100486","Probation","8","2013-11-26"
"BLD-100487","Interview","10","2016-01-10"
"BLD-100487","Recruiting","9","2016-01-10"
"BLD-100487","Onboarding","8","2016-01-10"
"BLD-100487","Probation","8","2016-01-10"
"BLD-100488","Interview","10","2016-12-06"
"BLD-100488","Recruiting","9","2016-12-06"
"BLD-100488","Onboarding","8","2016-12-06"
"BLD-100488","Probation","8","2016-12-06"
"BLD-100489","Interview","10","2012-04-06"
"BLD-100489","Recruiting","9","2012-04-06"
"BLD-100489","Onboarding","8","2012-04-06"
"BLD-100489","Probation","8","2012-04-06"
"BLD-100490","Interview","10","2017-01-31"
"BLD-100490","Recruiting","9","2017-01-31"
"BLD-100490","Onboarding","8","2017-01-31"
"BLD-100490","Probation","8","2017-01-31"
"BLD-100491","Interview","10","2022-09-16"
"BLD-100491","Recruiting","9","2022-09-16"
"BLD-100491","Onboarding","8","2022-09-16"
"BLD-100491","Probation","8","2022-09-16"
"BLD-100492","Interview","10","2017-06-13"
"BLD-100492","Recruiting","9","2017-06-13"
"BLD-100492","Onboarding","8","2017-06-13"
"BLD-100492","Probation","8","2017-06-13"
"BLD-100493","Interview","10","2011-08-05"
"BLD-100493","Recruiting","9","2011-08-05"
"BLD-100493","Onboarding","8","2011-08-05"
"BLD-100493","Probation","8","2011-08-05"
"BLD-100494","Interview","10","2015-01-18"
"BLD-100494","Recruiting","9","2015-01-18"
"BLD-100494","Onboarding","8","2015-01-18"
"BLD-100494","Probation","8","2015-01-18"
"BLD-100495","Interview","10","2012-07-03"
"BLD-100495","Recruiting","9","2012-07-03"
"BLD-100495","Onboarding","8","2012-07-03"
"BLD-100495","Probation","8","2012-07-03"
"BLD-100496","Interview","10","2021-03-27"
"BLD-100496","Recruiting","9","2021-03-27"
"BLD-100496","Onboarding","8","2021-03-27"
"BLD-100496","Probation","8","2021-03-27"
"BLD-100497","Interview","10","2022-04-05"
"BLD-100497","Recruiting","9","2022-04-05"
"BLD-100497","Onboarding","8","2022-04-05"
"BLD-100497","Probation","8","2022-04-05"
"BLD-100498","Interview","10","2022-02-16"
"BLD-100498","Recruiting","9","2022-02-16"
"BLD-100498","Onboarding","8","2022-02-16"
"BLD-100498","Probation","8","2022-02-16"
"BLD-100499","Interview","10","2021-06-10"
"BLD-100499","Recruiting","9","2021-06-10"
"BLD-100499","Onboarding","8","2021-06-10"
"BLD-100499","Probation","8","2021-06-10"
"BLD-100500","Interview","10","2022-07-10"
"BLD-100500","Recruiting","9","2022-07-10"
"BLD-100500","Onboarding","8","2022-07-10"
"BLD-100500","Probation","8","2022-07-10"
"BLD-100501","Interview","10","2015-06-02"
"BLD-100501","Recruiting","9","2015-06-02"
"BLD-100501","Onboarding","8","2015-06-02"
"BLD-100501","Probation","8","2015-06-02"
"BLD-100502","Interview","10","2021-08-26"
"BLD-100502","Recruiting","9","2021-08-26"
"BLD-100502","Onboarding","8","2021-08-26"
"BLD-100502","Probation","8","2021-08-26"
"BLD-100503","Interview","10","2018-03-03"
"BLD-100503","Recruiting","9","2018-03-03"
"BLD-100503","Onboarding","8","2018-03-03"
"BLD-100503","Probation","8","2018-03-03"
"BLD-100504","Interview","10","2016-07-01"
"BLD-100504","Recruiting","9","2016-07-01"
"BLD-100504","Onboarding","8","2016-07-01"
"BLD-100504","Probation","8","2016-07-01"
"BLD-100505","Interview","10","2010-09-08"
"BLD-100505","Recruiting","9","2010-09-08"
"BLD-100505","Onboarding","8","2010-09-08"
"BLD-100505","Probation","8","2010-09-08"
"BLD-100506","Interview","10","2017-08-27"
"BLD-100506","Recruiting","9","2017-08-27"
"BLD-100506","Onboarding","8","2017-08-27"
"BLD-100506","Probation","8","2017-08-27"
"BLD-100507","Interview","10","2018-07-16"
"BLD-100507","Recruiting","9","2018-07-16"
"BLD-100507","Onboarding","8","2018-07-16"
"BLD-100507","Probation","8","2018-07-16"
"BLD-100508","Interview","10","2016-12-09"
"BLD-100508","Recruiting","9","2016-12-09"
"BLD-100508","Onboarding","8","2016-12-09"
"BLD-100508","Probation","8","2016-12-09"
"BLD-100509","Interview","10","2013-12-07"
"BLD-100509","Recruiting","9","2013-12-07"
"BLD-100509","Onboarding","8","2013-12-07"
"BLD-100509","Probation","8","2013-12-07"
"BLD-100510","Interview","10","2017-12-30"
"BLD-100510","Recruiting","9","2017-12-30"
"BLD-100510","Onboarding","8","2017-12-30"
"BLD-100510","Probation","8","2017-12-30"
"BLD-100511","Interview","10","2020-01-28"
"BLD-100511","Recruiting","9","2020-01-28"
"BLD-100511","Onboarding","8","2020-01-28"
"BLD-100511","Probation","8","2020-01-28"
"BLD-100512","Interview","10","2018-04-19"
"BLD-100512","Recruiting","9","2018-04-19"
"BLD-100512","Onboarding","8","2018-04-19"
"BLD-100512","Probation","8","2018-04-19"
"BLD-100513","Interview","10","2013-06-25"
"BLD-100513","Recruiting","9","2013-06-25"
"BLD-100513","Onboarding","8","2013-06-25"
"BLD-100513","Probation","8","2013-06-25"
"BLD-100514","Interview","10","2010-05-03"
"BLD-100514","Recruiting","9","2010-05-03"
"BLD-100514","Onboarding","8","2010-05-03"
"BLD-100514","Probation","8","2010-05-03"
"BLD-100515","Interview","10","2015-01-18"
"BLD-100515","Recruiting","9","2015-01-18"
"BLD-100515","Onboarding","8","2015-01-18"
"BLD-100515","Probation","8","2015-01-18"
"BLD-100516","Interview","10","2015-07-03"
"BLD-100516","Recruiting","9","2015-07-03"
"BLD-100516","Onboarding","8","2015-07-03"
"BLD-100516","Probation","8","2015-07-03"
"BLD-100517","Interview","10","2015-06-21"
"BLD-100517","Recruiting","9","2015-06-21"
"BLD-100517","Onboarding","8","2015-06-21"
"BLD-100517","Probation","8","2015-06-21"
"BLD-100518","Interview","10","2014-09-29"
"BLD-100518","Recruiting","9","2014-09-29"
"BLD-100518","Onboarding","8","2014-09-29"
"BLD-100518","Probation","8","2014-09-29"
"BLD-100519","Interview","10","2014-08-19"
"BLD-100519","Recruiting","9","2014-08-19"
"BLD-100519","Onboarding","8","2014-08-19"
"BLD-100519","Probation","8","2014-08-19"
"BLD-100520","Interview","10","2020-03-01"
"BLD-100520","Recruiting","9","2020-03-01"
"BLD-100520","Onboarding","8","2020-03-01"
"BLD-100520","Probation","8","2020-03-01"
"BLD-100521","Interview","10","2018-01-02"
"BLD-100521","Recruiting","9","2018-01-02"
"BLD-100521","Onboarding","8","2018-01-02"
"BLD-100521","Probation","8","2018-01-02"
"BLD-100522","Interview","10","2013-03-01"
"BLD-100522","Recruiting","9","2013-03-01"
"BLD-100522","Onboarding","8","2013-03-01"
"BLD-100522","Probation","8","2013-03-01"
"BLD-100523","Interview","10","2016-07-17"
"BLD-100523","Recruiting","9","2016-07-17"
"BLD-100523","Onboarding","8","2016-07-17"
"BLD-100523","Probation","8","2016-07-17"
"BLD-100524","Interview","10","2021-11-22"
"BLD-100524","Recruiting","9","2021-11-22"
"BLD-100524","Onboarding","8","2021-11-22"
"BLD-100524","Probation","8","2021-11-22"
"BLD-100525","Interview","10","2021-03-27"
"BLD-100525","Recruiting","9","2021-03-27"
"BLD-100525","Onboarding","8","2021-03-27"
"BLD-100525","Probation","8","2021-03-27"
"BLD-100526","Interview","10","2022-05-18"
"BLD-100526","Recruiting","9","2022-05-18"
"BLD-100526","Onboarding","8","2022-05-18"
"BLD-100526","Probation","8","2022-05-18"
"BLD-100527","Interview","10","2012-03-15"
"BLD-100527","Recruiting","9","2012-03-15"
"BLD-100527","Onboarding","8","2012-03-15"
"BLD-100527","Probation","8","2012-03-15"
"BLD-100528","Interview","10","2013-06-16"
"BLD-100528","Recruiting","9","2013-06-16"
"BLD-100528","Onboarding","8","2013-06-16"
"BLD-100528","Probation","8","2013-06-16"
"BLD-100529","Interview","10","2021-04-07"
"BLD-100529","Recruiting","9","2021-04-07"
"BLD-100529","Onboarding","8","2021-04-07"
"BLD-100529","Probation","8","2021-04-07"
