"employee_id","course_name","training_category","training_hours","training_cost","completion_status","completion_date","certification_achieved"
"BLD-100436","Time Management","Soft Skills","2","1200","Completed","2023-07-03","No"
"BLD-100436","Fire & Emergency Response","Mandatory","2","0","Completed","2025-11-13","No"
"BLD-100436","Conflict Resolution","Soft Skills","8","1210","Completed","2023-03-22","No"
"BLD-100436","Conflict Resolution","Soft Skills","8","1830","In Progress",,"No"
"BLD-100436","Health & Safety Induction","Mandatory","16","0","Completed","2023-11-17","No"
"BLD-100436","Data Privacy Awareness","Mandatory","4","0","In Progress",,"No"
"BLD-100436","Presentation Skills","Soft Skills","2","1080","Completed","2025-08-31","No"
"BLD-100437","Advanced Excel for Reporting","Technical","2","1710","Completed","2024-01-13","Yes"
"BLD-100437","DOA & Governance Training","Compliance","2","0","Completed","2024-05-09","No"
"BLD-100437","Health & Safety Induction","Mandatory","8","0","Completed","2023-07-02","No"
"BLD-100437","DOA & Governance Training","Compliance","4","0","In Progress",,"No"
"BLD-100437","Health & Safety Induction","Mandatory","4","0","Completed","2024-11-24","No"
"BLD-100437","Data Privacy Awareness","Mandatory","8","0","Completed","2024-04-13","No"
"BLD-100437","Fire & Emergency Response","Mandatory","8","0","Completed","2024-05-23","No"
"BLD-100437","Advanced Excel for Reporting","Technical","16","220","Completed","2025-12-21","Yes"
"BLD-100438","Food Safety & HACCP Refresher","Mandatory","8","0","Completed","2024-04-06","No"
"BLD-100438","DOA & Governance Training","Compliance","4","0","Completed","2024-07-02","Yes"
"BLD-100438","Food Safety & HACCP Refresher","Mandatory","4","0","Completed","2025-04-07","No"
"BLD-100438","Presentation Skills","Soft Skills","4","890","Completed","2023-02-20","No"
"BLD-100438","Time Management","Soft Skills","2","2090","Completed","2025-11-19","No"
"BLD-100438","Effective Communication","Soft Skills","2","1380","Completed","2025-07-05","No"
"BLD-100438","Advanced Excel for Reporting","Technical","4","450","Completed","2024-01-23","Yes"
"BLD-100438","Egyptian Labor Law Essentials","Compliance","4","0","Completed","2024-02-06","Yes"
"BLD-100438","Strategic Leadership Workshop","Leadership","8","970","Completed","2023-04-29","No"
"BLD-100438","Quality Control Techniques","Technical","2","1980","Completed","2025-07-16","Yes"
"BLD-100439","Presentation Skills","Soft Skills","2","290","Completed","2023-08-31","No"
"BLD-100439","Advanced Excel for Reporting","Technical","4","1690","In Progress",,"No"
"BLD-100439","Health & Safety Induction","Mandatory","2","0","Completed","2023-10-30","No"
"BLD-100439","Dairy Processing Fundamentals","Technical","4","1750","Completed","2025-12-28","No"
"BLD-100439","Presentation Skills","Soft Skills","2","1690","Completed","2023-09-14","No"
"BLD-100439","First-Time Manager Program","Leadership","8","710","Completed","2025-09-04","No"
"BLD-100439","Egyptian Labor Law Essentials","Compliance","2","0","Completed","2024-09-21","No"
"BLD-100439","Egyptian Labor Law Essentials","Compliance","4","0","Completed","2023-12-27","Yes"
"BLD-100440","Health & Safety Induction","Mandatory","16","0","Completed","2023-06-24","No"
"BLD-100440","DOA & Governance Training","Compliance","2","0","Completed","2024-08-09","Yes"
"BLD-100440","Conflict Resolution","Soft Skills","8","2120","Completed","2024-09-04","No"
"BLD-100440","First-Time Manager Program","Leadership","2","1700","Completed","2024-09-12","No"
"BLD-100440","Fire & Emergency Response","Mandatory","2","0","Completed","2023-12-11","No"
"BLD-100440","Data Privacy Awareness","Mandatory","2","0","Completed","2023-07-14","No"
"BLD-100441","SAP for HR Users","Technical","2","210","Completed","2025-12-07","No"
"BLD-100441","Health & Safety Induction","Mandatory","8","0","Completed","2025-08-13","No"
"BLD-100441","Fire & Emergency Response","Mandatory","8","0","In Progress",,"No"
"BLD-100441","Conflict Resolution","Soft Skills","2","2090","Completed","2025-06-05","No"
"BLD-100442","Qatar Labor Law Essentials","Compliance","16","0","Completed","2024-07-15","Yes"
"BLD-100442","Data Privacy Awareness","Mandatory","16","0","Completed","2023-03-28","No"
"BLD-100442","Anti-Bribery & Ethics","Mandatory","2","0","Completed","2025-06-06","No"
"BLD-100442","DOA & Governance Training","Compliance","8","0","Completed","2024-03-13","Yes"
"BLD-100442","Coaching for Performance","Leadership","4","1660","Completed","2025-08-07","No"
"BLD-100442","Quality Control Techniques","Technical","2","1080","Completed","2025-03-15","No"
"BLD-100442","Strategic Leadership Workshop","Leadership","2","2050","Completed","2023-12-25","No"
"BLD-100443","First-Time Manager Program","Leadership","2","1420","Completed","2023-07-23","No"
"BLD-100443","Presentation Skills","Soft Skills","2","2160","Completed","2024-05-17","No"
"BLD-100443","Fire & Emergency Response","Mandatory","16","0","Completed","2024-03-29","No"
"BLD-100443","SAP for HR Users","Technical","2","480","Completed","2024-02-08","No"
"BLD-100443","Qatar Labor Law Essentials","Compliance","4","0","Completed","2023-03-26","Yes"
"BLD-100443","Coaching for Performance","Leadership","8","1130","Completed","2023-09-12","No"
"BLD-100444","Presentation Skills","Soft Skills","8","830","Not Started",,"No"
"BLD-100444","Health & Safety Induction","Mandatory","4","0","In Progress",,"No"
"BLD-100444","Food Safety & HACCP Refresher","Mandatory","8","0","In Progress",,"No"
"BLD-100444","Health & Safety Induction","Mandatory","4","0","Completed","2023-09-25","No"
"BLD-100444","First-Time Manager Program","Leadership","2","1110","Completed","2023-01-31","No"
"BLD-100444","Coaching for Performance","Leadership","2","2050","In Progress",,"No"
"BLD-100444","Fire & Emergency Response","Mandatory","2","0","Completed","2025-01-08","No"
"BLD-100444","Dairy Processing Fundamentals","Technical","8","1290","In Progress",,"No"
"BLD-100445","Food Safety & HACCP Refresher","Mandatory","4","0","In Progress",,"No"
"BLD-100445","Dairy Processing Fundamentals","Technical","8","560","Completed","2023-01-11","Yes"
"BLD-100445","Cold Chain Logistics","Technical","8","1630","Completed","2024-03-07","No"
"BLD-100445","DOA & Governance Training","Compliance","16","0","Completed","2024-12-28","Yes"
"BLD-100445","Quality Control Techniques","Technical","4","2110","Completed","2024-01-19","Yes"
"BLD-100445","Effective Communication","Soft Skills","2","2010","Completed","2025-02-06","No"
"BLD-100445","Cold Chain Logistics","Technical","16","690","Completed","2024-06-09","No"
"BLD-100445","Time Management","Soft Skills","2","2090","Completed","2023-05-06","No"
"BLD-100447","Anti-Bribery & Ethics","Mandatory","2","0","Completed","2025-01-05","No"
"BLD-100447","Data Privacy Awareness","Mandatory","4","0","Completed","2023-07-06","No"
"BLD-100447","Effective Communication","Soft Skills","4","800","Completed","2024-03-13","No"
"BLD-100447","Data Privacy Awareness","Mandatory","2","0","Completed","2023-09-09","No"
"BLD-100447","Coaching for Performance","Leadership","2","1840","Completed","2023-04-16","No"
"BLD-100447","Strategic Leadership Workshop","Leadership","8","1600","Completed","2023-10-21","No"
"BLD-100448","Conflict Resolution","Soft Skills","8","2050","Completed","2023-07-13","No"
"BLD-100448","Anti-Bribery & Ethics","Mandatory","2","0","Completed","2023-12-24","No"
"BLD-100448","Conflict Resolution","Soft Skills","2","700","Completed","2024-02-15","No"
"BLD-100448","Strategic Leadership Workshop","Leadership","8","330","Completed","2023-09-09","No"
"BLD-100448","Dairy Processing Fundamentals","Technical","4","1530","Completed","2023-05-20","No"
"BLD-100448","Quality Control Techniques","Technical","16","2090","Completed","2023-11-10","No"
"BLD-100448","Qatar Labor Law Essentials","Compliance","4","0","Completed","2023-04-27","No"
"BLD-100448","Presentation Skills","Soft Skills","4","620","Completed","2024-02-08","No"
"BLD-100448","Conflict Resolution","Soft Skills","4","880","Completed","2023-08-24","No"
"BLD-100448","DOA & Governance Training","Compliance","4","0","Completed","2025-02-04","No"
"BLD-100449","Data Privacy Awareness","Mandatory","2","0","In Progress",,"No"
"BLD-100449","Coaching for Performance","Leadership","16","1310","In Progress",,"No"
"BLD-100449","DOA & Governance Training","Compliance","4","0","Completed","2023-06-28","Yes"
"BLD-100450","Food Safety & HACCP Refresher","Mandatory","8","0","Completed","2023-08-23","No"
"BLD-100450","Effective Communication","Soft Skills","2","740","Completed","2024-11-16","No"
"BLD-100450","Egyptian Labor Law Essentials","Compliance","2","0","Completed","2024-08-07","Yes"
"BLD-100450","Coaching for Performance","Leadership","2","870","Completed","2023-02-08","No"
"BLD-100450","Strategic Leadership Workshop","Leadership","2","1550","Completed","2023-11-01","No"
"BLD-100450","Coaching for Performance","Leadership","2","1220","Completed","2024-04-09","No"
"BLD-100450","Strategic Leadership Workshop","Leadership","4","1200","Completed","2023-06-13","No"
"BLD-100450","First-Time Manager Program","Leadership","16","570","Completed","2025-04-02","No"
"BLD-100451","Coaching for Performance","Leadership","2","1450","Completed","2025-03-12","No"
"BLD-100451","Anti-Bribery & Ethics","Mandatory","8","0","In Progress",,"No"
"BLD-100451","DOA & Governance Training","Compliance","2","0","Completed","2023-06-04","Yes"
"BLD-100451","SAP for HR Users","Technical","2","160","In Progress",,"No"
"BLD-100451","Data Privacy Awareness","Mandatory","8","0","Completed","2024-07-03","No"
"BLD-100451","Data Privacy Awareness","Mandatory","8","0","In Progress",,"No"
"BLD-100451","Cold Chain Logistics","Technical","2","1400","Completed","2023-08-07","No"
"BLD-100452","Coaching for Performance","Leadership","4","500","Completed","2024-09-30","No"
"BLD-100452","Fire & Emergency Response","Mandatory","8","0","Completed","2024-02-09","No"
"BLD-100452","Cold Chain Logistics","Technical","2","1790","Completed","2024-10-10","No"
"BLD-100452","SAP for HR Users","Technical","2","2150","Completed","2025-08-29","Yes"
"BLD-100452","Qatar Labor Law Essentials","Compliance","8","0","Completed","2025-09-20","Yes"
"BLD-100452","Coaching for Performance","Leadership","2","2020","In Progress",,"No"
"BLD-100452","SAP for HR Users","Technical","4","360","Completed","2025-06-26","No"
"BLD-100452","SAP for HR Users","Technical","16","1000","Completed","2023-01-02","No"
"BLD-100452","Coaching for Performance","Leadership","2","1850","Completed","2023-11-27","No"
"BLD-100452","Qatar Labor Law Essentials","Compliance","2","0","In Progress",,"No"
"BLD-100452","DOA & Governance Training","Compliance","16","0","Completed","2025-04-18","No"
"BLD-100452","Time Management","Soft Skills","16","1000","Completed","2023-01-01","No"
"BLD-100453","Food Safety & HACCP Refresher","Mandatory","4","0","Completed","2023-11-04","No"
"BLD-100453","Quality Control Techniques","Technical","2","1760","Completed","2023-06-03","Yes"
"BLD-100453","Anti-Bribery & Ethics","Mandatory","2","0","Completed","2023-10-22","No"
"BLD-100453","Data Privacy Awareness","Mandatory","2","0","Not Started",,"No"
"BLD-100453","Quality Control Techniques","Technical","4","740","Completed","2024-07-13","No"
"BLD-100453","Dairy Processing Fundamentals","Technical","16","160","Completed","2025-02-27","Yes"
"BLD-100453","SAP for HR Users","Technical","2","2180","Completed","2025-07-17","Yes"
"BLD-100453","Health & Safety Induction","Mandatory","4","0","Completed","2024-10-05","No"
"BLD-100453","Cold Chain Logistics","Technical","16","830","Completed","2023-01-15","No"
"BLD-100453","Qatar Labor Law Essentials","Compliance","16","0","Completed","2025-08-31","Yes"
"BLD-100453","Qatar Labor Law Essentials","Compliance","8","0","Completed","2023-02-19","No"
"BLD-100454","Health & Safety Induction","Mandatory","8","0","Completed","2023-04-09","No"
"BLD-100454","Advanced Excel for Reporting","Technical","2","1740","Completed","2024-04-27","Yes"
"BLD-100454","Data Privacy Awareness","Mandatory","8","0","Completed","2023-12-27","No"
"BLD-100454","SAP for HR Users","Technical","4","1410","Completed","2023-10-28","No"
"BLD-100454","DOA & Governance Training","Compliance","8","0","Completed","2023-02-24","No"
"BLD-100454","First-Time Manager Program","Leadership","8","420","In Progress",,"No"
"BLD-100454","Effective Communication","Soft Skills","8","1240","Completed","2023-01-04","No"
"BLD-100455","Time Management","Soft Skills","4","2130","In Progress",,"No"
"BLD-100455","Qatar Labor Law Essentials","Compliance","8","0","Not Started",,"No"
"BLD-100455","Dairy Processing Fundamentals","Technical","8","990","Not Started",,"No"
"BLD-100455","First-Time Manager Program","Leadership","4","250","Completed","2023-04-16","No"
"BLD-100455","Time Management","Soft Skills","16","350","Completed","2023-09-12","No"
"BLD-100455","Presentation Skills","Soft Skills","8","2180","Completed","2024-12-17","No"
"BLD-100455","Qatar Labor Law Essentials","Compliance","4","0","Completed","2023-02-05","No"
"BLD-100455","Qatar Labor Law Essentials","Compliance","16","0","Completed","2024-11-04","No"
"BLD-100456","Health & Safety Induction","Mandatory","2","0","Completed","2024-06-21","No"
"BLD-100456","Effective Communication","Soft Skills","8","150","Completed","2025-11-05","No"
"BLD-100456","Health & Safety Induction","Mandatory","4","0","Not Started",,"No"
"BLD-100456","Strategic Leadership Workshop","Leadership","2","1470","Not Started",,"No"
"BLD-100456","Health & Safety Induction","Mandatory","2","0","Completed","2025-06-13","No"
"BLD-100456","Time Management","Soft Skills","8","330","Completed","2023-01-03","No"
"BLD-100456","Strategic Leadership Workshop","Leadership","8","1550","Completed","2025-08-03","No"
"BLD-100456","Health & Safety Induction","Mandatory","4","0","Completed","2024-11-27","No"
"BLD-100457","Qatar Labor Law Essentials","Compliance","4","0","Completed","2023-06-17","Yes"
"BLD-100457","DOA & Governance Training","Compliance","2","0","Completed","2023-09-14","Yes"
"BLD-100457","Anti-Bribery & Ethics","Mandatory","4","0","Completed","2025-04-17","No"
"BLD-100457","Strategic Leadership Workshop","Leadership","4","1970","Completed","2023-09-05","No"
"BLD-100458","Food Safety & HACCP Refresher","Mandatory","2","0","Completed","2024-11-06","No"
"BLD-100458","DOA & Governance Training","Compliance","4","0","Completed","2024-05-14","Yes"
"BLD-100458","Time Management","Soft Skills","16","220","Completed","2023-03-25","No"
"BLD-100458","Egyptian Labor Law Essentials","Compliance","2","0","Completed","2023-04-04","No"
"BLD-100458","Coaching for Performance","Leadership","4","580","Not Started",,"No"
"BLD-100458","Food Safety & HACCP Refresher","Mandatory","4","0","Completed","2025-10-19","No"
"BLD-100458","Presentation Skills","Soft Skills","2","1680","Completed","2025-02-04","No"
"BLD-100458","Cold Chain Logistics","Technical","2","320","Completed","2025-08-22","No"
"BLD-100458","Fire & Emergency Response","Mandatory","4","0","Completed","2025-02-07","No"
"BLD-100458","SAP for HR Users","Technical","8","620","Completed","2025-01-03","Yes"
"BLD-100459","Effective Communication","Soft Skills","4","2120","Not Started",,"No"
