"employee_id","salary_effective_date","housing_allowance","transport_allowance","education_allowance","other_allowances","variable_pay","bonus","incentive","total_cash_compensation","total_remuneration"
"BLD-100523","2023-01-01","1290","660","0","0","0","4680","0","11400","12000"
"BLD-100523","2024-01-01","1290","640","700","0","0","2900","0","10270","11320"
"BLD-100523","2025-01-01","1320","1170","660","0","0","1960","0","10270","11100"
"BLD-100524","2023-01-01","850","970","0","70","0","380","0","5510","6150"
"BLD-100524","2024-01-01","690","750","220","0","0","2200","0","6760","7670"
"BLD-100524","2025-01-01","1020","910","0","0","0","1160","0","6600","7030"
"BLD-100525","2023-01-01","1090","1120","0","170","0","4030","550","11050","12400"
"BLD-100525","2024-01-01","1110","640","20","0","0","0","490","6320","6950"
"BLD-100525","2025-01-01","930","1150","0","0","0","4350","610","11530","12880"
"BLD-100526","2023-01-01","1980","1120","0","0","0","0","0","10120","11160"
"BLD-100526","2024-01-01","1620","1060","80","0","0","0","0","10360","10880"
"BLD-100526","2025-01-01","1920","880","0","0","0","0","0","10740","11390"
"BLD-100527","2023-01-01","1540","690","0","110","0","5530","0","15390","16850"
"BLD-100528","2023-01-01","840","990","1430","0","0","2090","0","8670","9280"
"BLD-100528","2024-01-01","950","800","0","0","0","2030","0","7010","7820"
"BLD-100528","2025-01-01","730","720","230","0","0","0","0","5270","5770"
"BLD-100529","2023-01-01","1490","1100","0","0","0","0","400","9420","10070"
"BLD-100529","2024-01-01","1530","1110","0","0","0","0","370","9490","10360"
"BLD-100530","2023-01-01","980","710","0","90","0","0","0","5860","6310"
"BLD-100530","2024-01-01","1110","650","0","210","0","0","0","6800","7560"
"BLD-100530","2025-01-01","1040","1130","0","0","0","770","0","7870","8990"
"BLD-100531","2023-01-01","1760","880","0","0","0","6610","0","16290","17490"
"BLD-100531","2024-01-01","1800","920","930","0","0","0","0","12400","14170"
"BLD-100532","2023-01-01","4800","1140","230","70","410","18650","0","46790","52780"
"BLD-100533","2023-01-01","780","1070","850","0","0","1890","0","7810","8790"
"BLD-100534","2023-01-01","900","1060","110","0","0","1340","0","6990","7410"
"BLD-100534","2024-01-01","1010","990","0","0","0","0","0","5630","6210"
"BLD-100534","2025-01-01","910","1010","0","0","0","0","0","5420","6030"
"BLD-100535","2023-01-01","980","980","440","0","0","50","0","7360","7900"
"BLD-100535","2024-01-01","1220","1200","0","0","0","0","0","6630","7040"
"BLD-100535","2025-01-01","1360","660","820","0","0","0","0","8260","9200"
"BLD-100536","2023-01-01","2800","700","0","0","0","0","0","14780","16180"
"BLD-100536","2024-01-01","3080","1020","0","0","0","4600","0","20140","22750"
"BLD-100536","2025-01-01","2720","680","1260","0","0","1340","0","17550","18860"
"BLD-100537","2023-01-01","1910","730","900","0","0","0","0","12140","13440"
"BLD-100537","2024-01-01","3070","990","1220","0","0","0","0","16020","17110"
"BLD-100537","2025-01-01","2240","600","730","0","0","0","0","13700","15640"
"BLD-100538","2023-01-01","4040","730","0","100","1600","0","0","24560","25900"
"BLD-100538","2024-01-01","5780","1010","310","0","1420","15130","0","43890","48340"
"BLD-100538","2025-01-01","4090","840","0","0","450","0","0","23970","25530"
"BLD-100539","2023-01-01","940","700","840","0","0","1100","0","7130","8170"
"BLD-100540","2023-01-01","1410","1000","830","220","0","3740","680","12820","13720"
"BLD-100540","2024-01-01","1240","830","0","0","0","0","330","7300","7730"
"BLD-100541","2023-01-01","960","760","1120","0","0","830","0","7940","8670"
"BLD-100541","2024-01-01","1130","1010","0","0","0","2780","0","9500","10360"
"BLD-100541","2025-01-01","1120","880","270","0","0","0","0","7180","8000"
"BLD-100542","2023-01-01","720","900","0","0","0","0","0","4550","5130"
"BLD-100543","2023-01-01","2460","1170","0","0","0","6600","0","19170","21880"
"BLD-100544","2023-01-01","730","1050","0","0","0","2810","550","8450","9040"
"BLD-100544","2024-01-01","630","1080","0","0","0","2890","580","8120","9160"
"BLD-100545","2023-01-01","4550","950","0","0","440","0","0","21410","23200"
"BLD-100545","2024-01-01","3960","660","0","310","850","9240","0","31240","34420"
"BLD-100545","2025-01-01","3580","1140","490","170","200","0","0","20400","21630"
"BLD-100546","2023-01-01","780","720","0","0","0","3000","260","7910","8750"
"BLD-100546","2024-01-01","800","640","0","0","0","0","220","4940","5640"
"BLD-100546","2025-01-01","710","710","980","0","0","0","780","6260","6770"
"BLD-100547","2023-01-01","990","880","0","0","0","2980","0","9500","10260"
"BLD-100548","2023-01-01","790","910","0","0","0","0","0","5150","5810"
"BLD-100549","2023-01-01","3150","1020","0","0","0","0","0","15760","16920"
"BLD-100549","2024-01-01","2460","1000","980","0","0","2820","0","18170","20030"
"BLD-100549","2025-01-01","2940","780","40","0","0","1640","0","18570","21120"
"BLD-100550","2023-01-01","1220","1160","370","0","0","0","0","7370","8470"
"BLD-100551","2023-01-01","2560","1030","0","80","0","0","0","14610","16570"
"BLD-100551","2024-01-01","2540","840","1370","230","0","10070","0","25890","29250"
"BLD-100551","2025-01-01","2750","840","0","0","0","8310","0","23450","25700"
"BLD-100552","2023-01-01","830","960","830","0","0","0","0","6170","6500"
"BLD-100552","2024-01-01","920","610","0","0","0","2900","0","8380","9290"
"BLD-100552","2025-01-01","990","1030","0","0","0","2760","0","9000","9580"
"BLD-100553","2023-01-01","2520","980","0","220","0","0","0","15190","17370"
"BLD-100553","2024-01-01","2640","980","1390","0","0","0","0","17330","18700"
"BLD-100553","2025-01-01","2710","760","560","0","0","0","0","17340","18720"
"BLD-100554","2023-01-01","700","640","0","0","0","0","0","4400","5000"
"BLD-100554","2024-01-01","630","820","0","60","0","380","0","4860","5560"
"BLD-100554","2025-01-01","950","940","0","0","0","570","0","5630","6210"
"BLD-100555","2023-01-01","1240","970","0","0","0","1500","0","9800","11200"
"BLD-100555","2024-01-01","1370","1070","0","0","0","0","0","9020","9690"
"BLD-100555","2025-01-01","1800","760","0","70","0","0","0","8880","9430"
"BLD-100556","2023-01-01","720","840","0","260","0","320","0","5190","5810"
"BLD-100556","2024-01-01","1010","1110","350","0","0","2440","0","8360","9470"
"BLD-100556","2025-01-01","910","950","880","0","0","840","0","7030","7890"
"BLD-100557","2023-01-01","2640","1130","0","0","0","270","0","16340","17990"
"BLD-100557","2024-01-01","3300","690","0","0","0","0","0","15270","16470"
"BLD-100557","2025-01-01","3790","710","1420","250","0","1000","0","20140","22350"
"BLD-100558","2023-01-01","760","1050","0","0","0","990","0","5870","6610"
"BLD-100558","2024-01-01","760","960","0","0","0","820","0","5630","6200"
"BLD-100559","2023-01-01","5210","680","800","0","660","8870","0","38040","43620"
"BLD-100559","2024-01-01","6960","1080","0","0","1950","0","0","36620","39190"
"BLD-100559","2025-01-01","4560","840","0","0","80","14820","0","42420","46660"
"BLD-100560","2023-01-01","630","650","0","0","0","1950","0","6050","6900"
"BLD-100560","2024-01-01","640","880","0","0","0","2310","0","6710","7300"
"BLD-100561","2023-01-01","5760","930","0","0","1600","8640","0","37230","41240"
"BLD-100561","2024-01-01","5390","840","0","0","1930","4540","0","32260","34440"
"BLD-100561","2025-01-01","5010","720","0","0","1270","2260","0","30230","31950"
"BLD-100562","2023-01-01","840","810","530","50","0","2600","0","8570","9800"
"BLD-100562","2024-01-01","1220","1190","0","290","0","0","0","6780","7650"
"BLD-100562","2025-01-01","1290","640","1250","150","0","1050","0","8710","9170"
"BLD-100563","2023-01-01","1150","780","0","0","0","0","0","6450","7000"
"BLD-100563","2024-01-01","1180","640","0","0","0","2320","0","8330","8950"
"BLD-100563","2025-01-01","1110","1070","0","0","0","1900","0","8520","9190"
"BLD-100564","2023-01-01","950","810","1290","0","0","2410","0","8950","9840"
"BLD-100564","2024-01-01","950","630","1170","0","0","630","0","7110","7760"
"BLD-100564","2025-01-01","1050","1110","1200","170","0","200","0","7570","8000"
"BLD-100565","2023-01-01","710","1170","0","0","0","1510","0","6180","6730"
"BLD-100565","2024-01-01","770","970","0","0","0","2300","0","7550","8530"
"BLD-100565","2025-01-01","680","1160","310","0","0","0","0","5360","6000"
"BLD-100566","2023-01-01","950","840","1450","200","0","2550","0","9450","10660"
"BLD-100566","2024-01-01","1150","1090","0","0","0","0","0","6200","6530"
"BLD-100566","2025-01-01","1050","690","940","120","0","850","0","7370","8470"
"BLD-100567","2023-01-01","1410","680","750","0","0","5480","0","14030","15380"
"BLD-100568","2023-01-01","1060","960","280","30","0","0","0","7200","7760"
"BLD-100569","2023-01-01","1000","820","0","0","0","0","0","6050","6360"
"BLD-100569","2024-01-01","800","920","620","0","0","3550","0","9870","10890"
"BLD-100569","2025-01-01","1080","900","0","0","0","4320","0","10910","12090"
"BLD-100570","2023-01-01","790","1000","0","0","0","0","0","4900","5320"
"BLD-100570","2024-01-01","710","1040","0","0","0","0","0","5020","5600"
"BLD-100570","2025-01-01","720","1000","170","130","0","0","0","5450","5810"
"BLD-100571","2023-01-01","1090","740","0","300","0","1500","0","7320","7870"
"BLD-100572","2023-01-01","2980","1020","1350","0","0","2720","0","20140","21830"
"BLD-100572","2024-01-01","2920","860","0","0","0","6910","0","21780","24810"
"BLD-100572","2025-01-01","3460","920","0","0","0","0","0","16100","17410"
"BLD-100573","2023-01-01","610","1180","0","0","0","0","0","4510","4990"
"BLD-100573","2024-01-01","890","990","20","0","0","810","0","6250","6880"
"BLD-100574","2023-01-01","1550","1180","0","0","0","5050","140","13270","14130"
"BLD-100574","2024-01-01","1390","610","0","120","0","1730","610","9660","10180"
"BLD-100574","2025-01-01","1430","1190","0","0","0","0","200","7950","8400"
"BLD-100575","2023-01-01","1100","870","730","0","0","3870","0","11040","12370"
"BLD-100575","2024-01-01","870","640","240","0","0","0","0","5900","6660"
"BLD-100575","2025-01-01","1380","1130","0","0","0","0","0","7550","8350"
"BLD-100576","2023-01-01","3230","660","40","0","1290","3210","0","21770","23740"
"BLD-100576","2024-01-01","3780","620","0","270","1340","0","0","20370","21810"
"BLD-100576","2025-01-01","4880","760","0","0","40","0","0","22710","24830"
"BLD-100577","2023-01-01","910","1200","0","0","0","0","0","5760","6110"
"BLD-100578","2023-01-01","4380","830","0","0","460","7400","0","33570","37520"
"BLD-100578","2024-01-01","4670","960","300","0","510","0","0","27920","30080"
"BLD-100578","2025-01-01","6720","840","800","0","1840","0","0","33530","36970"
"BLD-100579","2023-01-01","1130","890","1450","0","0","1330","0","8610","9630"
"BLD-100579","2024-01-01","1000","780","180","0","0","1710","0","7970","9030"
"BLD-100579","2025-01-01","1200","680","0","170","0","0","0","6120","6650"
"BLD-100580","2023-01-01","2390","680","0","0","0","510","0","12900","14190"
"BLD-100580","2024-01-01","2610","650","1110","100","0","0","0","14210","15960"
"BLD-100580","2025-01-01","2150","960","0","0","0","0","0","11900","13620"
"BLD-100581","2023-01-01","670","690","0","0","0","440","420","5160","5930"
"BLD-100581","2024-01-01","840","840","0","0","0","1270","80","6020","6750"
"BLD-100581","2025-01-01","900","740","1000","310","0","2870","290","9620","10460"
"BLD-100582","2023-01-01","2160","1110","150","0","0","0","0","13220","14690"
"BLD-100582","2024-01-01","2320","760","1100","240","0","0","0","14870","16780"
"BLD-100582","2025-01-01","2590","940","0","0","0","0","0","12420","13370"
"BLD-100583","2023-01-01","4760","700","140","0","1570","5200","220","28570","30440"
"BLD-100583","2024-01-01","4760","1160","790","0","1370","0","20","24140","25510"
"BLD-100583","2025-01-01","4500","1040","0","150","1470","1060","770","25840","28890"
"BLD-100584","2023-01-01","1510","1190","0","0","0","1720","0","10670","11910"
"BLD-100584","2024-01-01","1980","880","0","0","0","280","0","9820","10960"
"BLD-100584","2025-01-01","1910","880","1240","0","0","0","0","10860","12070"
"BLD-100585","2023-01-01","610","720","0","390","0","820","740","6030","6620"
"BLD-100586","2023-01-01","5430","680","1490","280","1160","0","0","27950","31540"
"BLD-100586","2024-01-01","5620","1030","1340","0","350","0","0","29840","34150"
"BLD-100586","2025-01-01","3980","600","1280","50","1330","2670","0","27890","29930"
"BLD-100587","2023-01-01","1130","660","0","0","0","690","0","6570","7150"
"BLD-100587","2024-01-01","1140","890","0","240","0","0","0","6120","7000"
"BLD-100587","2025-01-01","960","950","0","0","0","0","0","6090","6930"
"BLD-100588","2023-01-01","810","930","0","0","0","1990","0","7430","7850"
"BLD-100588","2024-01-01","660","1030","250","0","0","1290","0","6500","7030"
"BLD-100588","2025-01-01","710","730","500","140","0","210","0","5640","6410"
"BLD-100589","2023-01-01","740","670","0","190","0","0","0","4520","4820"
"BLD-100589","2024-01-01","890","830","0","260","0","1830","0","6800","7200"
"BLD-100589","2025-01-01","880","1050","0","0","0","2200","0","7410","7790"
"BLD-100590","2023-01-01","890","860","0","0","0","0","0","5440","5990"
"BLD-100590","2024-01-01","920","930","0","0","0","0","0","5340","5900"
"BLD-100590","2025-01-01","990","700","0","0","0","3620","0","9380","9940"
"BLD-100591","2023-01-01","850","860","630","0","0","800","0","6040","6530"
"BLD-100591","2024-01-01","880","830","530","0","0","1990","0","7520","8290"
"BLD-100591","2025-01-01","860","1110","890","0","0","0","0","6410","7190"
"BLD-100592","2023-01-01","1480","940","220","0","0","4730","0","12860","13840"
"BLD-100592","2024-01-01","1750","630","0","240","0","5120","0","14370","15250"
"BLD-100592","2025-01-01","1390","620","910","0","0","4830","0","14620","16360"
"BLD-100593","2023-01-01","1910","900","0","0","0","0","0","9240","10620"
"BLD-100593","2024-01-01","2010","660","0","0","0","0","0","9720","10610"
"BLD-100593","2025-01-01","1200","860","0","0","0","0","0","7950","8990"
"BLD-100594","2023-01-01","1510","670","0","0","0","0","0","8190","9210"
"BLD-100594","2024-01-01","1310","1130","740","0","0","2150","0","11270","12040"
"BLD-100594","2025-01-01","1620","900","0","0","0","0","0","9530","10430"
"BLD-100595","2023-01-01","640","970","0","360","0","1280","720","6970","7940"
"BLD-100595","2024-01-01","690","760","0","0","0","0","160","4780","5250"
"BLD-100595","2025-01-01","820","1190","0","0","0","2950","710","8880","10110"
"BLD-100596","2023-01-01","930","830","590","0","0","2330","0","8060","8990"
"BLD-100596","2024-01-01","1030","850","0","0","0","2370","0","7760","8160"
"BLD-100596","2025-01-01","1170","980","840","0","0","0","0","6900","7770"
"BLD-100597","2023-01-01","3450","1000","0","0","0","8110","0","24060","26680"
"BLD-100597","2024-01-01","3370","890","0","0","0","0","0","17320","18750"
"BLD-100597","2025-01-01","3710","810","0","0","0","10600","0","28520","32250"
"BLD-100598","2023-01-01","1350","1140","0","0","0","0","0","7990","9170"
"BLD-100598","2024-01-01","1580","1050","1390","0","0","0","0","10630","11680"
"BLD-100598","2025-01-01","1810","1020","1200","0","0","180","0","11680","12770"
"BLD-100599","2023-01-01","1290","1170","0","0","0","0","0","8170","8800"
"BLD-100599","2024-01-01","2080","830","1500","0","0","5060","0","16440","17260"
"BLD-100599","2025-01-01","1620","750","680","0","0","3920","0","13760","15430"
"BLD-100600","2023-01-01","5020","1100","0","0","2360","0","0","33090","37700"
"BLD-100600","2024-01-01","7180","1080","0","0","710","19950","0","53230","59630"
"BLD-100600","2025-01-01","5700","930","0","0","1750","0","0","32350","36400"
"BLD-100601","2023-01-01","740","890","0","0","0","0","0","4950","5350"
"BLD-100601","2024-01-01","970","1100","0","0","0","0","0","5860","6310"
"BLD-100601","2025-01-01","1020","630","1250","0","0","0","0","7090","7730"
"BLD-100602","2023-01-01","1320","670","230","0","0","0","0","7770","8460"
"BLD-100602","2024-01-01","1890","1050","0","0","0","0","0","9330","10440"
"BLD-100603","2023-01-01","1270","840","530","0","0","0","0","7810","8590"
"BLD-100604","2023-01-01","1340","1020","10","200","0","2780","0","10980","12160"
"BLD-100605","2023-01-01","670","830","0","0","0","0","0","4820","5320"
"BLD-100605","2024-01-01","840","1190","0","0","0","0","0","4910","5260"
"BLD-100605","2025-01-01","970","860","0","0","0","210","0","5310","6030"
"BLD-100606","2023-01-01","1050","890","600","0","0","0","0","7180","8210"
"BLD-100607","2023-01-01","5070","770","0","0","1480","0","0","24780","27810"
"BLD-100608","2023-01-01","2220","750","0","0","0","4810","0","15260","17230"
"BLD-100608","2024-01-01","1900","1150","0","0","0","3590","0","14690","16760"
