"employee_id","grade","position","base_salary","currency","salary_effective_date"
"BLD-100501","G7","Senior Officer - Production","7000","EGP","2024-01-01"
"BLD-100501","G7","Senior Officer - Production","7670","EGP","2025-01-01"
"BLD-100502","G6","Senior Technician - People & Culture","5770","QAR","2023-01-01"
"BLD-100502","G6","Senior Technician - People & Culture","6540","QAR","2024-01-01"
"BLD-100502","G6","Senior Technician - People & Culture","6770","QAR","2025-01-01"
"BLD-100503","G7","Supervisor - Sales & Distribution","7010","QAR","2023-01-01"
"BLD-100504","G12","Manager - Marketing","24460","QAR","2023-01-01"
"BLD-100504","G12","Manager - Marketing","22350","QAR","2024-01-01"
"BLD-100504","G12","Manager - Marketing","28580","QAR","2025-01-01"
"BLD-100505","G10","Senior Manager - Marketing","13530","QAR","2023-01-01"
"BLD-100505","G10","Senior Manager - Marketing","14940","QAR","2024-01-01"
"BLD-100505","G10","Senior Manager - Marketing","17520","QAR","2025-01-01"
"BLD-100506","G9","Senior Technician - Production","10180","EGP","2023-01-01"
"BLD-100506","G9","Senior Technician - Production","13160","EGP","2024-01-01"
"BLD-100506","G9","Senior Technician - Production","13900","EGP","2025-01-01"
"BLD-100507","G2","Coordinator - People & Culture","3120","QAR","2023-01-01"
"BLD-100507","G2","Coordinator - People & Culture","3490","QAR","2024-01-01"
"BLD-100507","G2","Coordinator - People & Culture","3460","QAR","2025-01-01"
"BLD-100508","G9","Specialist - Production","11080","EGP","2023-01-01"
"BLD-100508","G9","Specialist - Production","12330","EGP","2024-01-01"
"BLD-100508","G9","Specialist - Production","13210","EGP","2025-01-01"
"BLD-100509","G6","Team Lead - Supply Chain & Logistics","6440","QAR","2023-01-01"
"BLD-100509","G6","Team Lead - Supply Chain & Logistics","6490","QAR","2024-01-01"
"BLD-100509","G6","Team Lead - Supply Chain & Logistics","6970","QAR","2025-01-01"
"BLD-100510","G4","Technician - Quality Assurance & Food Safety","4240","QAR","2023-01-01"
"BLD-100510","G4","Technician - Quality Assurance & Food Safety","4690","QAR","2024-01-01"
"BLD-100510","G4","Technician - Quality Assurance & Food Safety","5200","QAR","2025-01-01"
"BLD-100511","G11","Senior Manager - Supply Chain & Logistics","20050","QAR","2023-01-01"
"BLD-100511","G11","Senior Manager - Supply Chain & Logistics","19870","QAR","2024-01-01"
"BLD-100511","G11","Senior Manager - Supply Chain & Logistics","20990","QAR","2025-01-01"
"BLD-100512","G8","Supervisor - Finance","9910","EGP","2023-01-01"
"BLD-100512","G8","Supervisor - Finance","9080","EGP","2024-01-01"
"BLD-100512","G8","Supervisor - Finance","11180","EGP","2025-01-01"
"BLD-100513","G8","Supervisor - IT & Digital","9110","QAR","2023-01-01"
"BLD-100513","G8","Supervisor - IT & Digital","10520","QAR","2024-01-01"
"BLD-100513","G8","Supervisor - IT & Digital","11200","QAR","2025-01-01"
"BLD-100514","G2","Operator - Sales & Distribution","3140","QAR","2023-01-01"
"BLD-100514","G2","Operator - Sales & Distribution","3700","QAR","2024-01-01"
"BLD-100514","G2","Operator - Sales & Distribution","3540","QAR","2025-01-01"
"BLD-100515","G5","Coordinator - R&D","4890","QAR","2023-01-01"
"BLD-100515","G5","Coordinator - R&D","5940","QAR","2024-01-01"
"BLD-100516","G7","Senior Technician - Finance","7340","QAR","2023-01-01"
"BLD-100516","G7","Senior Technician - Finance","8660","QAR","2024-01-01"
"BLD-100517","G1","Operator - Engineering & Maintenance","3090","QAR","2023-01-01"
"BLD-100517","G1","Operator - Engineering & Maintenance","3150","QAR","2024-01-01"
"BLD-100517","G1","Operator - Engineering & Maintenance","3320","QAR","2025-01-01"
"BLD-100518","G4","Associate - Quality Assurance & Food Safety","4560","EGP","2023-01-01"
"BLD-100518","G4","Associate - Quality Assurance & Food Safety","4570","EGP","2024-01-01"
"BLD-100518","G4","Associate - Quality Assurance & Food Safety","4710","EGP","2025-01-01"
"BLD-100519","G2","Operator - People & Culture","3440","EGP","2023-01-01"
"BLD-100519","G2","Operator - People & Culture","3720","EGP","2024-01-01"
"BLD-100519","G2","Operator - People & Culture","3610","EGP","2025-01-01"
"BLD-100520","G7","Specialist - Engineering & Maintenance","7690","QAR","2023-01-01"
"BLD-100520","G7","Specialist - Engineering & Maintenance","8040","QAR","2024-01-01"
"BLD-100520","G7","Specialist - Engineering & Maintenance","9290","QAR","2025-01-01"
"BLD-100521","G1","Operator - Farm Operations","3230","QAR","2023-01-01"
"BLD-100522","G3","Technician - Sales & Distribution","3960","EGP","2023-01-01"
"BLD-100523","G4","Technician - Supply Chain & Logistics","4770","QAR","2023-01-01"
"BLD-100523","G4","Technician - Supply Chain & Logistics","4740","QAR","2024-01-01"
"BLD-100523","G4","Technician - Supply Chain & Logistics","5160","QAR","2025-01-01"
"BLD-100524","G1","Coordinator - Supply Chain & Logistics","3240","QAR","2023-01-01"
"BLD-100524","G1","Coordinator - Supply Chain & Logistics","2900","QAR","2024-01-01"
"BLD-100524","G1","Coordinator - Supply Chain & Logistics","3510","QAR","2025-01-01"
"BLD-100525","G3","Associate - Sales & Distribution","4090","QAR","2023-01-01"
"BLD-100525","G3","Associate - Sales & Distribution","4060","QAR","2024-01-01"
"BLD-100525","G3","Associate - Sales & Distribution","4490","QAR","2025-01-01"
"BLD-100526","G7","Team Lead - Finance","7020","QAR","2023-01-01"
"BLD-100526","G7","Team Lead - Finance","7600","QAR","2024-01-01"
"BLD-100526","G7","Team Lead - Finance","7940","QAR","2025-01-01"
"BLD-100527","G7","Team Lead - Production","7520","QAR","2023-01-01"
"BLD-100528","G1","Technician - Procurement","3320","QAR","2023-01-01"
"BLD-100528","G1","Technician - Procurement","3230","QAR","2024-01-01"
"BLD-100528","G1","Technician - Procurement","3590","QAR","2025-01-01"
"BLD-100529","G6","Supervisor - Sales & Distribution","6430","QAR","2023-01-01"
"BLD-100529","G6","Supervisor - Sales & Distribution","6480","QAR","2024-01-01"
"BLD-100530","G4","Operator - Corporate & Executive Office","4080","QAR","2023-01-01"
"BLD-100530","G4","Operator - Corporate & Executive Office","4830","QAR","2024-01-01"
"BLD-100530","G4","Operator - Corporate & Executive Office","4930","QAR","2025-01-01"
"BLD-100531","G7","Specialist - Marketing","7040","QAR","2023-01-01"
"BLD-100531","G7","Specialist - Marketing","8750","QAR","2024-01-01"
"BLD-100532","G12","Senior Manager - Supply Chain & Logistics","21490","QAR","2023-01-01"
"BLD-100533","G2","Officer - Supply Chain & Logistics","3220","EGP","2023-01-01"
"BLD-100534","G2","Associate - People & Culture","3580","EGP","2023-01-01"
"BLD-100534","G2","Associate - People & Culture","3630","EGP","2024-01-01"
"BLD-100534","G2","Associate - People & Culture","3500","EGP","2025-01-01"
"BLD-100535","G4","Coordinator - Farm Operations","4910","QAR","2023-01-01"
"BLD-100535","G4","Coordinator - Farm Operations","4210","QAR","2024-01-01"
"BLD-100535","G4","Coordinator - Farm Operations","5420","QAR","2025-01-01"
"BLD-100536","G9","Senior Technician - Farm Operations","11280","QAR","2023-01-01"
"BLD-100536","G9","Senior Technician - Farm Operations","11440","QAR","2024-01-01"
"BLD-100536","G9","Senior Technician - Farm Operations","11550","QAR","2025-01-01"
"BLD-100537","G8","Supervisor - Production","8600","QAR","2023-01-01"
"BLD-100537","G8","Supervisor - Production","10740","QAR","2024-01-01"
"BLD-100537","G8","Supervisor - Production","10130","QAR","2025-01-01"
"BLD-100538","G11","Assistant Manager - Marketing","18090","QAR","2023-01-01"
"BLD-100538","G11","Assistant Manager - Marketing","20240","QAR","2024-01-01"
"BLD-100538","G11","Assistant Manager - Marketing","18590","QAR","2025-01-01"
"BLD-100539","G2","Assistant - Corporate & Executive Office","3550","QAR","2023-01-01"
"BLD-100540","G5","Coordinator - Sales & Distribution","4940","EGP","2023-01-01"
"BLD-100540","G5","Coordinator - Sales & Distribution","4900","EGP","2024-01-01"
"BLD-100541","G4","Assistant - Quality Assurance & Food Safety","4270","EGP","2023-01-01"
"BLD-100541","G4","Assistant - Quality Assurance & Food Safety","4580","EGP","2024-01-01"
"BLD-100541","G4","Assistant - Quality Assurance & Food Safety","4910","EGP","2025-01-01"
"BLD-100542","G1","Technician - Corporate & Executive Office","2930","QAR","2023-01-01"
"BLD-100543","G8","Team Lead - Finance","8940","QAR","2023-01-01"
"BLD-100544","G1","Associate - Sales & Distribution","3310","QAR","2023-01-01"
"BLD-100544","G1","Associate - Sales & Distribution","2940","QAR","2024-01-01"
"BLD-100545","G10","Manager - People & Culture","15470","QAR","2023-01-01"
"BLD-100545","G10","Manager - People & Culture","16220","QAR","2024-01-01"
"BLD-100545","G10","Manager - People & Culture","14820","QAR","2025-01-01"
"BLD-100546","G1","Technician - Sales & Distribution","3150","QAR","2023-01-01"
"BLD-100546","G1","Technician - Sales & Distribution","3280","QAR","2024-01-01"
"BLD-100546","G1","Technician - Sales & Distribution","3080","QAR","2025-01-01"
"BLD-100547","G5","Technician - Quality Assurance & Food Safety","4650","QAR","2023-01-01"
"BLD-100548","G2","Coordinator - Supply Chain & Logistics","3450","EGP","2023-01-01"
"BLD-100549","G9","Team Lead - IT & Digital","11590","QAR","2023-01-01"
"BLD-100549","G9","Team Lead - IT & Digital","10910","QAR","2024-01-01"
"BLD-100549","G9","Team Lead - IT & Digital","13170","QAR","2025-01-01"
"BLD-100550","G4","Coordinator - Production","4620","QAR","2023-01-01"
"BLD-100551","G9","Senior Officer - Supply Chain & Logistics","10940","QAR","2023-01-01"
"BLD-100551","G9","Senior Officer - Supply Chain & Logistics","10840","QAR","2024-01-01"
"BLD-100551","G9","Senior Officer - Supply Chain & Logistics","11550","QAR","2025-01-01"
"BLD-100552","G3","Operator - Supply Chain & Logistics","3550","QAR","2023-01-01"
"BLD-100552","G3","Operator - Supply Chain & Logistics","3950","QAR","2024-01-01"
"BLD-100552","G3","Operator - Supply Chain & Logistics","4220","QAR","2025-01-01"
"BLD-100553","G9","Specialist - People & Culture","11470","EGP","2023-01-01"
"BLD-100553","G9","Specialist - People & Culture","12320","EGP","2024-01-01"
"BLD-100553","G9","Specialist - People & Culture","13310","EGP","2025-01-01"
"BLD-100554","G1","Coordinator - Finance","3060","EGP","2023-01-01"
"BLD-100554","G1","Coordinator - Finance","2970","EGP","2024-01-01"
"BLD-100554","G1","Coordinator - Finance","3170","EGP","2025-01-01"
"BLD-100555","G6","Supervisor - Finance","6090","QAR","2023-01-01"
"BLD-100555","G6","Supervisor - Finance","6580","QAR","2024-01-01"
"BLD-100555","G6","Supervisor - Finance","6250","QAR","2025-01-01"
"BLD-100556","G2","Coordinator - Marketing","3050","QAR","2023-01-01"
"BLD-100556","G2","Coordinator - Marketing","3450","QAR","2024-01-01"
"BLD-100556","G2","Coordinator - Marketing","3450","QAR","2025-01-01"
"BLD-100557","G9","Senior Officer - Farm Operations","12300","QAR","2023-01-01"
"BLD-100557","G9","Senior Officer - Farm Operations","11280","QAR","2024-01-01"
"BLD-100557","G9","Senior Officer - Farm Operations","12970","QAR","2025-01-01"
"BLD-100558","G1","Operator - Corporate & Executive Office","3070","QAR","2023-01-01"
"BLD-100558","G1","Operator - Corporate & Executive Office","3090","QAR","2024-01-01"
"BLD-100559","G12","Senior Manager - Production","21820","EGP","2023-01-01"
"BLD-100559","G12","Senior Manager - Production","26630","EGP","2024-01-01"
"BLD-100559","G12","Senior Manager - Production","22120","EGP","2025-01-01"
"BLD-100560","G1","Operator - Quality Assurance & Food Safety","2820","QAR","2023-01-01"
"BLD-100560","G1","Operator - Quality Assurance & Food Safety","2880","QAR","2024-01-01"
"BLD-100561","G11","Senior Manager - Production","20300","EGP","2023-01-01"
"BLD-100561","G11","Senior Manager - Production","19560","EGP","2024-01-01"
"BLD-100561","G11","Senior Manager - Production","20970","EGP","2025-01-01"
"BLD-100562","G3","Associate - Engineering & Maintenance","3740","QAR","2023-01-01"
"BLD-100562","G3","Associate - Engineering & Maintenance","4080","QAR","2024-01-01"
"BLD-100562","G3","Associate - Engineering & Maintenance","4330","QAR","2025-01-01"
"BLD-100563","G4","Assistant - R&D","4520","QAR","2023-01-01"
"BLD-100563","G4","Assistant - R&D","4190","QAR","2024-01-01"
"BLD-100563","G4","Assistant - R&D","4440","QAR","2025-01-01"
"BLD-100564","G2","Operator - People & Culture","3490","EGP","2023-01-01"
"BLD-100564","G2","Operator - People & Culture","3730","EGP","2024-01-01"
"BLD-100564","G2","Operator - People & Culture","3840","EGP","2025-01-01"
"BLD-100565","G1","Assistant - Finance","2790","EGP","2023-01-01"
"BLD-100565","G1","Assistant - Finance","3510","EGP","2024-01-01"
"BLD-100565","G1","Assistant - Finance","3210","EGP","2025-01-01"
"BLD-100566","G3","Operator - People & Culture","3460","QAR","2023-01-01"
"BLD-100566","G3","Operator - People & Culture","3960","QAR","2024-01-01"
"BLD-100566","G3","Operator - People & Culture","3720","QAR","2025-01-01"
"BLD-100567","G6","Specialist - People & Culture","5710","EGP","2023-01-01"
"BLD-100568","G4","Operator - Production","4870","QAR","2023-01-01"
"BLD-100569","G3","Assistant - People & Culture","4230","QAR","2023-01-01"
"BLD-100569","G3","Assistant - People & Culture","3980","QAR","2024-01-01"
"BLD-100569","G3","Assistant - People & Culture","4610","QAR","2025-01-01"
"BLD-100570","G1","Associate - Marketing","3110","QAR","2023-01-01"
"BLD-100570","G1","Associate - Marketing","3270","QAR","2024-01-01"
"BLD-100570","G1","Associate - Marketing","3430","QAR","2025-01-01"
"BLD-100571","G3","Assistant - R&D","3690","QAR","2023-01-01"
"BLD-100572","G9","Team Lead - Quality Assurance & Food Safety","12070","EGP","2023-01-01"
"BLD-100572","G9","Team Lead - Quality Assurance & Food Safety","11090","EGP","2024-01-01"
"BLD-100572","G9","Team Lead - Quality Assurance & Food Safety","11720","EGP","2025-01-01"
"BLD-100573","G1","Operator - Farm Operations","2720","QAR","2023-01-01"
"BLD-100573","G1","Operator - Farm Operations","3540","QAR","2024-01-01"
"BLD-100574","G5","Officer - Sales & Distribution","5350","EGP","2023-01-01"
"BLD-100574","G5","Officer - Sales & Distribution","5200","EGP","2024-01-01"
"BLD-100574","G5","Officer - Sales & Distribution","5130","EGP","2025-01-01"
"BLD-100575","G4","Operator - Engineering & Maintenance","4470","QAR","2023-01-01"
"BLD-100575","G4","Operator - Engineering & Maintenance","4150","QAR","2024-01-01"
"BLD-100575","G4","Operator - Engineering & Maintenance","5040","QAR","2025-01-01"
"BLD-100576","G10","Senior Manager - Finance","13340","QAR","2023-01-01"
"BLD-100576","G10","Senior Manager - Finance","14360","QAR","2024-01-01"
"BLD-100576","G10","Senior Manager - Finance","17030","QAR","2025-01-01"
"BLD-100577","G3","Officer - Farm Operations","3650","QAR","2023-01-01"
"BLD-100578","G12","Manager - Supply Chain & Logistics","20500","QAR","2023-01-01"
"BLD-100578","G12","Manager - Supply Chain & Logistics","21480","QAR","2024-01-01"
"BLD-100578","G12","Manager - Supply Chain & Logistics","23330","QAR","2025-01-01"
"BLD-100579","G3","Assistant - Quality Assurance & Food Safety","3810","QAR","2023-01-01"
"BLD-100579","G3","Assistant - Quality Assurance & Food Safety","4300","QAR","2024-01-01"
"BLD-100579","G3","Assistant - Quality Assurance & Food Safety","4070","QAR","2025-01-01"
"BLD-100580","G8","Senior Technician - Farm Operations","9320","QAR","2023-01-01"
"BLD-100580","G8","Senior Technician - Farm Operations","9740","QAR","2024-01-01"
"BLD-100580","G8","Senior Technician - Farm Operations","8790","QAR","2025-01-01"
"BLD-100581","G1","Officer - Sales & Distribution","2940","QAR","2023-01-01"
"BLD-100581","G1","Officer - Sales & Distribution","2990","QAR","2024-01-01"
"BLD-100581","G1","Officer - Sales & Distribution","3510","QAR","2025-01-01"
"BLD-100582","G8","Specialist - Corporate & Executive Office","9800","QAR","2023-01-01"
"BLD-100582","G8","Specialist - Corporate & Executive Office","10450","QAR","2024-01-01"
"BLD-100582","G8","Specialist - Corporate & Executive Office","8890","QAR","2025-01-01"
"BLD-100583","G10","Manager - Sales & Distribution","15980","EGP","2023-01-01"
"BLD-100583","G10","Manager - Sales & Distribution","16040","EGP","2024-01-01"
"BLD-100583","G10","Manager - Sales & Distribution","16850","EGP","2025-01-01"
"BLD-100584","G6","Supervisor - Engineering & Maintenance","6250","QAR","2023-01-01"
"BLD-100584","G6","Supervisor - Engineering & Maintenance","6680","QAR","2024-01-01"
"BLD-100584","G6","Supervisor - Engineering & Maintenance","6830","QAR","2025-01-01"
"BLD-100585","G1","Operator - Sales & Distribution","2750","QAR","2023-01-01"
"BLD-100586","G11","Manager - Finance","18910","QAR","2023-01-01"
"BLD-100586","G11","Manager - Finance","21500","QAR","2024-01-01"
"BLD-100586","G11","Manager - Finance","17980","QAR","2025-01-01"
"BLD-100587","G3","Technician - Production","4090","QAR","2023-01-01"
"BLD-100587","G3","Technician - Production","3850","QAR","2024-01-01"
"BLD-100587","G3","Technician - Production","4180","QAR","2025-01-01"
"BLD-100588","G2","Officer - Finance","3700","EGP","2023-01-01"
"BLD-100588","G2","Officer - Finance","3270","EGP","2024-01-01"
"BLD-100588","G2","Officer - Finance","3350","EGP","2025-01-01"
"BLD-100589","G1","Coordinator - Corporate & Executive Office","2920","QAR","2023-01-01"
"BLD-100589","G1","Coordinator - Corporate & Executive Office","2990","QAR","2024-01-01"
