"Period","GLCode","GLName","FSCategory","CostCenter","Amount"
"2026-01-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-170","5229.35"
"2026-02-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-170","5229.84"
"2026-03-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-170","5513.99"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-170","5382.65"
"2026-05-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-170","5436.6"
"2026-06-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-170","5410.08"
"2026-07-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-170","5364.09"
"2026-08-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-170","5567.01"
"2026-09-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-170","5571.33"
"2026-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-170","5444.41"
"2026-11-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-170","5132.16"
"2026-12-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-170","5238.18"
"2026-01-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","PLF-101","4859.43"
"2026-02-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","PLF-101","4927.59"
"2026-03-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","PLF-101","4944.77"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","PLF-101","7421.66"
"2026-05-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","PLF-101","8022.19"
"2026-06-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","PLF-101","7549.26"
"2026-07-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","PLF-101","7770.32"
"2026-08-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","PLF-101","7907.43"
"2026-09-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","PLF-101","7542.32"
"2026-10-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","PLF-101","7190.51"
"2026-11-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","PLF-101","7605.71"
"2026-12-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","PLF-101","7219.04"
"2026-01-01","60000060","Staff Leave Salary","Employee Cost","COF-100","382.62"
"2026-02-01","60000060","Staff Leave Salary","Employee Cost","COF-100","416.55"
"2026-03-01","60000060","Staff Leave Salary","Employee Cost","COF-100","434.83"
"2026-04-01","60000060","Staff Leave Salary","Employee Cost","COF-100","393.66"
"2026-05-01","60000060","Staff Leave Salary","Employee Cost","COF-100","402.39"
"2026-06-01","60000060","Staff Leave Salary","Employee Cost","COF-100","371.83"
"2026-07-01","60000060","Staff Leave Salary","Employee Cost","COF-100","505.1"
"2026-08-01","60000060","Staff Leave Salary","Employee Cost","COF-100","495.8"
"2026-09-01","60000060","Staff Leave Salary","Employee Cost","COF-100","483.9"
"2026-10-01","60000060","Staff Leave Salary","Employee Cost","COF-100","482.38"
"2026-11-01","60000060","Staff Leave Salary","Employee Cost","COF-100","528.57"
"2026-12-01","60000060","Staff Leave Salary","Employee Cost","COF-100","485.94"
"2026-01-01","60000060","Staff Leave Salary","Employee Cost","COF-101","2098.34"
"2026-02-01","60000060","Staff Leave Salary","Employee Cost","COF-101","2079.15"
"2026-03-01","60000060","Staff Leave Salary","Employee Cost","COF-101","2190.5"
"2026-04-01","60000060","Staff Leave Salary","Employee Cost","COF-101","2818.07"
"2026-05-01","60000060","Staff Leave Salary","Employee Cost","COF-101","2730.46"
"2026-06-01","60000060","Staff Leave Salary","Employee Cost","COF-101","2736.08"
"2026-07-01","60000060","Staff Leave Salary","Employee Cost","COF-101","2782.94"
"2026-08-01","60000060","Staff Leave Salary","Employee Cost","COF-101","2602.72"
"2026-09-01","60000060","Staff Leave Salary","Employee Cost","COF-101","2608.34"
"2026-10-01","60000060","Staff Leave Salary","Employee Cost","COF-101","2717.66"
"2026-11-01","60000060","Staff Leave Salary","Employee Cost","COF-101","2573.56"
"2026-12-01","60000060","Staff Leave Salary","Employee Cost","COF-101","2667.8"
"2026-01-01","60000060","Staff Leave Salary","Employee Cost","COF-102","564.27"
"2026-02-01","60000060","Staff Leave Salary","Employee Cost","COF-102","566.65"
"2026-03-01","60000060","Staff Leave Salary","Employee Cost","COF-102","623.37"
"2026-04-01","60000060","Staff Leave Salary","Employee Cost","COF-102","606.47"
"2026-05-01","60000060","Staff Leave Salary","Employee Cost","COF-102","592.74"
"2026-06-01","60000060","Staff Leave Salary","Employee Cost","COF-102","620.52"
"2026-07-01","60000060","Staff Leave Salary","Employee Cost","COF-102","564.3"
"2026-08-01","60000060","Staff Leave Salary","Employee Cost","COF-102","621.35"
"2026-09-01","60000060","Staff Leave Salary","Employee Cost","COF-102","590.54"
"2026-10-01","60000060","Staff Leave Salary","Employee Cost","COF-102","545.77"
"2026-11-01","60000060","Staff Leave Salary","Employee Cost","COF-102","559.14"
"2026-12-01","60000060","Staff Leave Salary","Employee Cost","COF-102","595.02"
"2026-01-01","60000060","Staff Leave Salary","Employee Cost","COF-104","1054.84"
"2026-02-01","60000060","Staff Leave Salary","Employee Cost","COF-104","1031.88"
"2026-03-01","60000060","Staff Leave Salary","Employee Cost","COF-104","1096.21"
"2026-04-01","60000060","Staff Leave Salary","Employee Cost","COF-104","1051.4"
"2026-05-01","60000060","Staff Leave Salary","Employee Cost","COF-104","974.33"
"2026-06-01","60000060","Staff Leave Salary","Employee Cost","COF-104","1089.46"
"2026-07-01","60000060","Staff Leave Salary","Employee Cost","COF-104","1030.81"
"2026-08-01","60000060","Staff Leave Salary","Employee Cost","COF-104","1088.02"
"2026-09-01","60000060","Staff Leave Salary","Employee Cost","COF-104","1115.72"
"2026-10-01","60000060","Staff Leave Salary","Employee Cost","COF-104","1069.45"
"2026-11-01","60000060","Staff Leave Salary","Employee Cost","COF-104","1121.42"
"2026-12-01","60000060","Staff Leave Salary","Employee Cost","COF-104","1094.52"
"2026-01-01","60000060","Staff Leave Salary","Employee Cost","COF-105","179.54"
"2026-02-01","60000060","Staff Leave Salary","Employee Cost","COF-105","199.03"
"2026-03-01","60000060","Staff Leave Salary","Employee Cost","COF-105","195.06"
"2026-04-01","60000060","Staff Leave Salary","Employee Cost","COF-105","197.62"
"2026-05-01","60000060","Staff Leave Salary","Employee Cost","COF-105","178"
"2026-06-01","60000060","Staff Leave Salary","Employee Cost","COF-105","195.77"
"2026-07-01","60000060","Staff Leave Salary","Employee Cost","COF-105","177.2"
"2026-08-01","60000060","Staff Leave Salary","Employee Cost","COF-105","186.1"
"2026-09-01","60000060","Staff Leave Salary","Employee Cost","COF-105","190.7"
"2026-10-01","60000060","Staff Leave Salary","Employee Cost","COF-105","189.26"
"2026-11-01","60000060","Staff Leave Salary","Employee Cost","COF-105","171.31"
"2026-12-01","60000060","Staff Leave Salary","Employee Cost","COF-105","189.65"
"2026-01-01","60000060","Staff Leave Salary","Employee Cost","COF-107","262.06"
"2026-02-01","60000060","Staff Leave Salary","Employee Cost","COF-107","276.21"
"2026-03-01","60000060","Staff Leave Salary","Employee Cost","COF-107","280.18"
"2026-04-01","60000060","Staff Leave Salary","Employee Cost","COF-107","329.51"
"2026-05-01","60000060","Staff Leave Salary","Employee Cost","COF-107","336.56"
"2026-06-01","60000060","Staff Leave Salary","Employee Cost","COF-107","304.9"
"2026-07-01","60000060","Staff Leave Salary","Employee Cost","COF-107","305.83"
"2026-08-01","60000060","Staff Leave Salary","Employee Cost","COF-107","311.69"
"2026-09-01","60000060","Staff Leave Salary","Employee Cost","COF-107","339.04"
"2026-10-01","60000060","Staff Leave Salary","Employee Cost","COF-107","299.4"
"2026-11-01","60000060","Staff Leave Salary","Employee Cost","COF-107","298.08"
"2026-12-01","60000060","Staff Leave Salary","Employee Cost","COF-107","328.67"
"2026-01-01","60000060","Staff Leave Salary","Employee Cost","COF-109","81.9"
"2026-02-01","60000060","Staff Leave Salary","Employee Cost","COF-109","79.1"
"2026-03-01","60000060","Staff Leave Salary","Employee Cost","COF-109","86.8"
"2026-04-01","60000060","Staff Leave Salary","Employee Cost","COF-109","90.3"
"2026-05-01","60000060","Staff Leave Salary","Employee Cost","COF-109","90.71"
"2026-06-01","60000060","Staff Leave Salary","Employee Cost","COF-109","89.97"
"2026-07-01","60000060","Staff Leave Salary","Employee Cost","COF-109","96.5"
"2026-08-01","60000060","Staff Leave Salary","Employee Cost","COF-109","86.31"
"2026-09-01","60000060","Staff Leave Salary","Employee Cost","COF-109","96.15"
"2026-10-01","60000060","Staff Leave Salary","Employee Cost","COF-109","86.17"
"2026-11-01","60000060","Staff Leave Salary","Employee Cost","COF-109","88.5"
"2026-12-01","60000060","Staff Leave Salary","Employee Cost","COF-109","85.86"
"2026-01-01","60000060","Staff Leave Salary","Employee Cost","COM-101","1667.17"
"2026-02-01","60000060","Staff Leave Salary","Employee Cost","COM-101","1694.84"
"2026-03-01","60000060","Staff Leave Salary","Employee Cost","COM-101","1719.02"
"2026-04-01","60000060","Staff Leave Salary","Employee Cost","COM-101","1728.8"
"2026-05-01","60000060","Staff Leave Salary","Employee Cost","COM-101","1721.81"
"2026-06-01","60000060","Staff Leave Salary","Employee Cost","COM-101","1760.59"
"2026-07-01","60000060","Staff Leave Salary","Employee Cost","COM-101","1745.54"
"2026-08-01","60000060","Staff Leave Salary","Employee Cost","COM-101","1579.1"
"2026-09-01","60000060","Staff Leave Salary","Employee Cost","COM-101","1678.86"
"2026-10-01","60000060","Staff Leave Salary","Employee Cost","COM-101","1560.82"
"2026-11-01","60000060","Staff Leave Salary","Employee Cost","COM-101","1646.81"
"2026-12-01","60000060","Staff Leave Salary","Employee Cost","COM-101","1702.72"
"2026-01-01","60000060","Staff Leave Salary","Employee Cost","COM-102","1294.97"
"2026-02-01","60000060","Staff Leave Salary","Employee Cost","COM-102","1299.5"
"2026-03-01","60000060","Staff Leave Salary","Employee Cost","COM-102","1377.18"
"2026-04-01","60000060","Staff Leave Salary","Employee Cost","COM-102","1271.56"
"2026-05-01","60000060","Staff Leave Salary","Employee Cost","COM-102","1276.8"
"2026-06-01","60000060","Staff Leave Salary","Employee Cost","COM-102","1323.47"
"2026-07-01","60000060","Staff Leave Salary","Employee Cost","COM-102","1278.63"
"2026-08-01","60000060","Staff Leave Salary","Employee Cost","COM-102","1308.53"
"2026-09-01","60000060","Staff Leave Salary","Employee Cost","COM-102","1323.6"
"2026-10-01","60000060","Staff Leave Salary","Employee Cost","COM-102","1320.61"
"2026-11-01","60000060","Staff Leave Salary","Employee Cost","COM-102","1315.76"
"2026-12-01","60000060","Staff Leave Salary","Employee Cost","COM-102","1278.87"
"2026-01-01","60000060","Staff Leave Salary","Employee Cost","COM-104","1253.8"
"2026-02-01","60000060","Staff Leave Salary","Employee Cost","COM-104","1253.25"
"2026-03-01","60000060","Staff Leave Salary","Employee Cost","COM-104","1280.14"
"2026-04-01","60000060","Staff Leave Salary","Employee Cost","COM-104","1202.07"
"2026-05-01","60000060","Staff Leave Salary","Employee Cost","COM-104","1133.62"
"2026-06-01","60000060","Staff Leave Salary","Employee Cost","COM-104","1241.66"
"2026-07-01","60000060","Staff Leave Salary","Employee Cost","COM-104","1262.45"
"2026-08-01","60000060","Staff Leave Salary","Employee Cost","COM-104","1192.75"
"2026-09-01","60000060","Staff Leave Salary","Employee Cost","COM-104","1193.23"
"2026-10-01","60000060","Staff Leave Salary","Employee Cost","COM-104","1155.73"
"2026-11-01","60000060","Staff Leave Salary","Employee Cost","COM-104","1185.6"
"2026-12-01","60000060","Staff Leave Salary","Employee Cost","COM-104","1111.92"
"2026-01-01","60000060","Staff Leave Salary","Employee Cost","COM-105","1877.14"
"2026-02-01","60000060","Staff Leave Salary","Employee Cost","COM-105","1865.58"
"2026-03-01","60000060","Staff Leave Salary","Employee Cost","COM-105","1812.05"
"2026-04-01","60000060","Staff Leave Salary","Employee Cost","COM-105","2216.65"
"2026-05-01","60000060","Staff Leave Salary","Employee Cost","COM-105","2223.16"
"2026-06-01","60000060","Staff Leave Salary","Employee Cost","COM-105","2030.72"
"2026-07-01","60000060","Staff Leave Salary","Employee Cost","COM-105","2115.73"
"2026-08-01","60000060","Staff Leave Salary","Employee Cost","COM-105","2241.74"
"2026-09-01","60000060","Staff Leave Salary","Employee Cost","COM-105","2078.99"
"2026-10-01","60000060","Staff Leave Salary","Employee Cost","COM-105","2136.49"
"2026-11-01","60000060","Staff Leave Salary","Employee Cost","COM-105","2022.49"
"2026-12-01","60000060","Staff Leave Salary","Employee Cost","COM-105","1958.42"
"2026-01-01","60000060","Staff Leave Salary","Employee Cost","COM-106","508.96"
"2026-02-01","60000060","Staff Leave Salary","Employee Cost","COM-106","588.33"
"2026-03-01","60000060","Staff Leave Salary","Employee Cost","COM-106","575.38"
"2026-04-01","60000060","Staff Leave Salary","Employee Cost","COM-106","552.03"
"2026-05-01","60000060","Staff Leave Salary","Employee Cost","COM-106","579.7"
"2026-06-01","60000060","Staff Leave Salary","Employee Cost","COM-106","599.01"
"2026-07-01","60000060","Staff Leave Salary","Employee Cost","COM-106","578.91"
"2026-08-01","60000060","Staff Leave Salary","Employee Cost","COM-106","588.7"
"2026-09-01","60000060","Staff Leave Salary","Employee Cost","COM-106","569.85"
"2026-10-01","60000060","Staff Leave Salary","Employee Cost","COM-106","576.25"
"2026-11-01","60000060","Staff Leave Salary","Employee Cost","COM-106","585.92"
"2026-12-01","60000060","Staff Leave Salary","Employee Cost","COM-106","555.41"
"2026-01-01","60000060","Staff Leave Salary","Employee Cost","COM-107","3067.61"
"2026-02-01","60000060","Staff Leave Salary","Employee Cost","COM-107","3077.82"
"2026-03-01","60000060","Staff Leave Salary","Employee Cost","COM-107","2992.43"
"2026-04-01","60000060","Staff Leave Salary","Employee Cost","COM-107","3528.48"
"2026-05-01","60000060","Staff Leave Salary","Employee Cost","COM-107","3306.05"
"2026-06-01","60000060","Staff Leave Salary","Employee Cost","COM-107","3416.96"
"2026-07-01","60000060","Staff Leave Salary","Employee Cost","COM-107","3378.24"
"2026-08-01","60000060","Staff Leave Salary","Employee Cost","COM-107","3116.41"
"2026-09-01","60000060","Staff Leave Salary","Employee Cost","COM-107","3175.47"
"2026-10-01","60000060","Staff Leave Salary","Employee Cost","COM-107","3221.78"
"2026-11-01","60000060","Staff Leave Salary","Employee Cost","COM-107","3072.34"
"2026-12-01","60000060","Staff Leave Salary","Employee Cost","COM-107","3091.57"
"2026-01-01","60000060","Staff Leave Salary","Employee Cost","COM-108","3167.92"
"2026-02-01","60000060","Staff Leave Salary","Employee Cost","COM-108","3391.44"
"2026-03-01","60000060","Staff Leave Salary","Employee Cost","COM-108","3253.54"
"2026-04-01","60000060","Staff Leave Salary","Employee Cost","COM-108","4271.09"
"2026-05-01","60000060","Staff Leave Salary","Employee Cost","COM-108","4108.12"
