"Period","GLCode","GLName","FSCategory","CostCenter","Amount"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","GENF-120","14354.66"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","GENF-130","10981.12"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","GENF-140","29121.02"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","GENF-170","55881.09"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","COM-105","562"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","COM-107","722.04"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","COM-108","905.87"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","COM-123","2369.82"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","COM-128","1698.21"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","COM-129","49791.61"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","COM-150","3853.99"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","COM-153","48702.77"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","COM-154","78154.67"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","TRA-501","1618.13"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","GENF-150","12834.87"
"2025-04-01","60000490","Mess Food Charges","Employee Cost","EVP-101","8931.26"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-100","925.38"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-101","170574.59"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-102","4323.68"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-104","51965.35"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-105","44042.24"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-107","56004.26"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-109","9374.74"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COP-101","7205.86"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","DAF-101","348364.42"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","PLF-101","42812.44"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-102","-53.24"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-118","10031.76"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-119","52626.19"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-100","-80.46"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-101","-87.35"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-120","32096.9"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-130","22864.21"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-140","69875.16"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-170","108890.81"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-101","-53.22"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-105","1553.7"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-107","2028.76"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-108","2420.92"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-109","30230.21"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-123","6469.25"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-128","3958.96"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-129","117197.49"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-149","-25.5"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-150","8218.33"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-153","111845.12"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-154","191082.07"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-150","27682.55"
"2025-04-01","CAMP","Camp Accommodation Charges","Employee Cost","EVP-101","18862.02"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COF-100","21792.28"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COF-101","176213.04"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COF-102","59961.6"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COF-104","55173.02"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COF-105","17948.61"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COF-107","26604.6"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COF-109","6461.45"
"2026-04-01","60000010","Staff Salaries","Employee Cost","DAF-101","159037.66"
"2026-04-01","60000010","Staff Salaries","Employee Cost","PLF-101","71884.98"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-102","235191.38"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-118","77875.92"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-119","62207.41"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-138","169654.69"
"2026-04-01","60000010","Staff Salaries","Employee Cost","GENF-100","40522.92"
"2026-04-01","60000010","Staff Salaries","Employee Cost","GENF-101","140192.11"
"2026-04-01","60000010","Staff Salaries","Employee Cost","GENF-120","70649.47"
"2026-04-01","60000010","Staff Salaries","Employee Cost","GENF-130","18658.19"
"2026-04-01","60000010","Staff Salaries","Employee Cost","GENF-140","125062.88"
"2026-04-01","60000010","Staff Salaries","Employee Cost","GENF-170","34647.33"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-101","110712.14"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-105","204764.19"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-106","58012.4"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-107","166048.34"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-108","248448.73"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-109","111528.98"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-131","13418.52"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-136","48680.08"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-123","72886.08"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-128","30858.32"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-129","141246.15"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-141","19483.73"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-146","25538.68"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-149","129772.58"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-150","89064.37"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-151","3426.17"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-104","91562.83"
"2026-04-01","60000010","Staff Salaries","Employee Cost","GENF-150","21162.47"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-132","29015.18"
"2026-04-01","60000010","Staff Salaries","Employee Cost","EVP-101","12369.23"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-133","136131.29"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-160","85323.02"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-162","24544.12"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-147","24904.78"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COF-101","157596.68"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COF-102","2978.8"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COF-104","43825.63"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COF-105","42039.13"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COF-107","51778.35"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COF-109","15363.58"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COP-101","2757.59"
"2026-04-01","60000020","Labor Overtime","Employee Cost","DAF-101","255286.51"
"2026-04-01","60000020","Labor Overtime","Employee Cost","PLF-101","45296.32"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COM-118","2450.32"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COM-119","55981.4"
"2026-04-01","60000020","Labor Overtime","Employee Cost","GENF-120","12441.13"
"2026-04-01","60000020","Labor Overtime","Employee Cost","GENF-130","24709.14"
"2026-04-01","60000020","Labor Overtime","Employee Cost","GENF-140","87518.45"
"2026-04-01","60000020","Labor Overtime","Employee Cost","GENF-170","129279.16"
"2026-04-01","60000020","Labor Overtime","Employee Cost","TRA-501","7736.64"
"2026-04-01","60000020","Labor Overtime","Employee Cost","GENF-150","12260.85"
"2026-04-01","60000020","Labor Overtime","Employee Cost","EVP-101","19547.94"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COF-100","11652.24"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COF-101","43502.27"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COF-102","17970.08"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COF-104","13993.07"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COF-105","5713.66"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COF-107","12388.14"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COF-109","3421.42"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","DAF-101","43644.61"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","PLF-101","18745.49"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-102","97731.8"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-118","27097.41"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-119","18210.51"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-138","67647.8"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","GENF-100","18589.39"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","GENF-101","57378.35"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","GENF-120","15788.87"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","GENF-130","3004.25"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","GENF-140","43187.56"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","GENF-170","17076.8"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-101","37648.33"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-105","83730.88"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-106","25265.69"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-107","67775.28"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-108","98891.1"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-109","51077.33"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-131","5042.14"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-136","27074.98"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-123","28235.32"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-128","11382.16"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-129","62482.76"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-141","9297.44"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-146","13106"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-149","59332.29"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-150","32167.96"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-151","64515.86"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-152","4856.46"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-153","749.31"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-154","1136.19"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-104","46584.41"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","GENF-150","8392.32"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-132","22790.56"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","EVP-101","3100.55"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-133","34434.66"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-160","38075.39"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-162","12182.86"
"2026-04-01","60000030","Staff Housing Allowances","Employee Cost","COM-147","12347.88"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COF-100","3644.3"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COF-101","6210.57"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COF-102","6414.29"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COF-104","1866.82"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COF-105","2054.88"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COF-109","1064.77"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","DAF-101","13628.6"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","PLF-101","6182.08"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-102","29660.01"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-118","9488.81"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-119","1309.66"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-138","23411.51"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-100","3689.32"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-101","19740.12"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-120","4937.71"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-130","1047.38"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-140","12002.98"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","GENF-170","5617.8"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-101","10680.39"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-105","21985.7"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-106","5772.56"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-107","24801.2"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-108","33184.04"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-109","15777.76"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-131","1632.92"
"2026-04-01","60000050","Staff Transportation Allowance Exp.","Employee Cost","COM-136","8740.43"
